Serial Number,Shape Type,X,Y,Width,Height,Rotation,Frame Color,Fill Color,Is Filled
1308,Rectangle,27.71725523400744,91.26100818379564,10.0,10.0,42.0,#000000,#00FF00,True
1307,Rectangle,15.000347634498894,109.32115427049303,10.0,10.0,32.0,#000000,#00FF00,True
1303,Rectangle,181.40821369310743,52.56354946538386,5.0,10.0,107.0,#000000,#00FF00,True
1302,Rectangle,170.59349899503763,49.85987079086664,5.0,10.0,103.0,#000000,#00FF00,True
1301,Rectangle,159.71073031949493,47.69288901258119,5.0,10.0,105.0,#000000,#00FF00,True
1300,Rectangle,148.70365903588652,45.76932315719341,5.0,10.0,97.0,#000000,#00FF00,True
1299,Rectangle,137.4828582127908,44.91440499924323,5.0,10.0,97.0,#000000,#00FF00,True
1298,Rectangle,125.72999800109102,44.83836424996173,5.0,10.0,89.0,#000000,#00FF00,True
1297,Rectangle,36.13739834442504,84.44004299238622,5.0,10.0,-43.0,#000000,#00FF00,True
1296,Rectangle,39.25862400695593,77.78011258786591,10.0,10.0,-44.0,#000000,#00FF00,True
1295,Rectangle,47.33988194370875,70.78659779270464,10.0,10.0,-42.0,#000000,#00FF00,True
1294,Rectangle,58.848291995835325,75.40230410002545,10.0,10.0,-38.0,#000000,#00FF00,True
1293,Rectangle,68.78671558200614,69.09728268514306,10.0,10.0,-28.0,#000000,#00FF00,True
1291,Rectangle,82.08005732612673,64.71582712564845,5.0,10.0,67.0,#000000,#00FF00,True
1290,Rectangle,92.65966953076008,60.975560184616484,5.0,10.0,73.0,#000000,#00FF00,True
1288,Rectangle,103.45301127488102,58.30394094102218,5.0,10.0,77.0,#000000,#00FF00,True
1286,Rectangle,114.24635301900196,56.05978077640282,5.0,10.0,81.0,#000000,#00FF00,True
1285,Rectangle,158.14605108252238,56.417554274094925,10.0,10.0,14.0,#000000,#00FF00,True
1265,Rectangle,23.13856345174247,119.2296714129651,10.0,10.0,114.49835094410793,#000000,#00FF00,True
1264,Rectangle,28.423827078793124,109.27490183860664,10.0,10.0,117.18708882130929,#000000,#00FF00,True
1263,Rectangle,35.465968125626716,99.51105718333758,10.0,10.0,126.85518182092946,#000000,#00FF00,True
1262,Rectangle,42.759751306418934,90.93175917113979,10.0,10.0,133.7403871336418,#000000,#00FF00,True
1261,Rectangle,50.57609806031655,82.46474996347712,10.0,10.0,138.63365609920163,#000000,#00FF00,True
1260,Rectangle,55.93648140936244,63.36381083426147,10.0,10.0,147.51717968105496,#000000,#00FF00,True
1259,Rectangle,66.53335289913565,57.86918753840865,10.0,10.0,162.34006439359354,#000000,#00FF00,True
1258,Rectangle,78.41469522403298,54.98417306108985,10.0,10.0,165.3835016179851,#000000,#00FF00,True
1254,Rectangle,123.51725426905733,53.24562585300441,10.0,10.0,-178.55761188623825,#000000,#00FF00,True
1253,Rectangle,135.11281033439724,53.508036350832356,10.0,10.0,-174.6401484439155,#000000,#00FF00,True
1252,Rectangle,146.66576415860038,54.5424076533576,10.0,10.0,-172.14444861792947,#000000,#00FF00,True
1250,Rectangle,169.55926287546754,58.93239805486445,10.0,10.0,-165.67028317259363,#000000,#00FF00,True
1249,Rectangle,180.15896367005053,62.953108490147144,10.0,10.0,-163.8484477157969,#000000,#00FF00,True
1248,Rectangle,191.16487436430418,66.60033431367731,10.0,10.0,-161.55568611987604,#000000,#00FF00,True
1247,Rectangle,201.9852579696801,69.85534783944229,10.0,10.0,-164.11325362447622,#000000,#00FF00,True
1245,Rectangle,82.60614487978182,73.58927500709842,10.0,10.0,-28.0,#000000,#00FF00,True
1227,Rectangle,32.35772671013541,132.0602746564487,10.0,10.0,113.53302043473693,#000000,#00FF00,True
1226,Rectangle,36.19956331829826,121.16651497647024,10.0,10.0,122.53855619859903,#000000,#00FF00,True
1225,Rectangle,40.8441793640431,110.77772271210483,10.0,10.0,130.39063830745408,#000000,#00FF00,True
1224,Rectangle,47.998595894162406,102.18760329145368,10.0,10.0,132.99988869284272,#000000,#00FF00,True
1223,Rectangle,55.358730187811545,94.02581274882607,10.0,10.0,136.33393622317763,#000000,#00FF00,True
1222,Rectangle,63.47530381093105,86.07703682685633,10.0,10.0,143.1107829364381,#000000,#00FF00,True
1221,Rectangle,72.84231481631997,79.0244081490336,10.0,10.0,150.87010138679815,#000000,#00FF00,True
1219,Rectangle,93.53319880148683,69.10028619163432,10.0,10.0,161.99321077502498,#000000,#00FF00,True
1218,Rectangle,104.56846088422276,66.46507702446974,10.0,10.0,169.46696320718183,#000000,#00FF00,True
1217,Rectangle,116.08853835446786,64.39226306378066,10.0,10.0,176.5967591196652,#000000,#00FF00,True
1216,Rectangle,127.54532640001491,64.16230521660066,10.0,10.0,-177.37963717538094,#000000,#00FF00,True
1215,Rectangle,139.2132336416919,64.72009270937224,10.0,10.0,-173.57622669192327,#000000,#00FF00,True
1214,Rectangle,150.69524065064707,66.08933898737007,10.0,10.0,-173.57622669192327,#000000,#00FF00,True
1213,Rectangle,161.90419458165616,68.47646368982964,10.0,10.0,-168.35916578099457,#000000,#00FF00,True
1212,Rectangle,172.55129168255735,71.77033057374075,10.0,10.0,-163.60028467492438,#000000,#00FF00,True
1211,Rectangle,182.79967021029097,75.624959442087,10.0,10.0,-162.43471329481991,#000000,#00FF00,True
1210,Rectangle,194.32284674405378,78.98498611510149,10.0,10.0,-160.8385938920887,#000000,#00FF00,True
1209,Rectangle,205.30599842715537,82.48762536102396,10.0,10.0,-164.54542237846283,#000000,#00FF00,True
1191,Rectangle,42.470007513129985,136.4541826418337,10.0,10.0,109.91214242504286,#000000,#00FF00,True
1190,Rectangle,46.400553973594924,125.91643902959191,10.0,10.0,115.4517890099915,#000000,#00FF00,True
1189,Rectangle,51.55478352860581,115.57589706775605,10.0,10.0,119.4217003079005,#000000,#00FF00,True
1188,Rectangle,59.11845818534351,106.63083063141727,10.0,10.0,128.34594780009968,#000000,#00FF00,True
1187,Rectangle,66.62585742501102,98.5563938570927,10.0,10.0,132.84454002276874,#000000,#00FF00,True
1186,Rectangle,75.76877026167779,90.55274993531611,10.0,10.0,144.5735535843765,#000000,#00FF00,True
1185,Rectangle,85.6437027823319,84.84749439443112,10.0,10.0,151.09504707146053,#000000,#00FF00,True
1184,Rectangle,96.1168734555194,79.51980233799748,10.0,10.0,161.05757137983977,#000000,#00FF00,True
1183,Rectangle,108.14770160610271,76.82844877483808,10.0,10.0,170.6719740232905,#000000,#00FF00,True
1182,Rectangle,119.54434165644875,75.71927457158336,10.0,10.0,-185.09598594520565,#000000,#00FF00,True
1181,Rectangle,131.13234905424054,76.498733021303,10.0,10.0,-173.41499271954794,#000000,#00FF00,True
1180,Rectangle,142.84263659400432,76.70690555379139,10.0,10.0,-171.66226449571454,#000000,#00FF00,True
1179,Rectangle,154.51925823126328,78.84405302049953,10.0,10.0,-163.05536509231496,#000000,#00FF00,True
1178,Rectangle,165.49108024991858,81.95873306270033,10.0,10.0,-163.4746460305244,#000000,#00FF00,True
1177,Rectangle,176.37136139654842,85.4191928455914,10.0,10.0,-159.71372897480973,#000000,#00FF00,True
1176,Rectangle,187.18013329446705,89.66966227277754,10.0,10.0,-159.37104752264054,#000000,#00FF00,True
1174,Rectangle,198.776898350598,91.99746550650849,10.0,10.0,-158.15590387722193,#000000,#00FF00,True
1173,Rectangle,209.3451787523511,98.6458712447012,10.0,10.0,-140.14964359841247,#000000,#00FF00,True
354,Rectangle,127.46045216188674,134.9599112602633,5.0,10.0,91.0,#000000,#00FF00,True
353,Rectangle,124.46376646525596,131.76837484835477,5.0,5.0,-2.0,#000000,#00FF00,True
352,Rectangle,130.59687498968117,131.8151860927848,5.0,5.0,4.0,#000000,#00FF00,True
305,Rectangle,55.15407725263759,142.77632217536848,5.0,10.0,95.0,#000000,#00FF00,True
289,Rectangle,54.90915708097498,151.58879311361642,10.0,10.0,92.49771313408321,#000000,#00FF00,True
288,Rectangle,55.86248598900244,134.34571828927676,10.0,10.0,105.4427227495651,#000000,#00FF00,True
287,Rectangle,60.24236522556441,123.39560292210132,10.0,10.0,116.9372533621755,#000000,#00FF00,True
286,Rectangle,67.20994737766233,114.20581258272153,10.0,10.0,127.75305208641389,#000000,#00FF00,True
285,Rectangle,75.3424076432218,105.61702531756464,10.0,10.0,137.55412116823467,#000000,#00FF00,True
284,Rectangle,84.82293866379712,98.95805685800826,10.0,10.0,147.25180414098813,#000000,#00FF00,True
283,Rectangle,94.58314322433512,92.75806239757327,10.0,10.0,154.46321284052684,#000000,#00FF00,True
282,Rectangle,105.86681015990229,88.41493043650235,10.0,10.0,168.1239518352929,#000000,#00FF00,True
281,Rectangle,117.28921526904054,87.0255449498776,10.0,10.0,177.42117747848985,#000000,#00FF00,True
280,Rectangle,128.64250980206708,87.57161552813801,10.0,10.0,-176.16381962956717,#000000,#00FF00,True
279,Rectangle,139.94320447680883,88.485979819909,10.0,10.0,-176.5003423549184,#000000,#00FF00,True
278,Rectangle,151.45845777272427,90.35717239353102,10.0,10.0,-168.42955565583753,#000000,#00FF00,True
277,Rectangle,162.81051421306086,93.54468442561637,10.0,10.0,-164.76409171026697,#000000,#00FF00,True
276,Rectangle,173.95502870547807,97.06535358730764,10.0,10.0,-162.5382540945109,#000000,#00FF00,True
275,Rectangle,185.2522533272903,100.98153604267918,10.0,10.0,-161.98191409233718,#000000,#00FF00,True
274,Rectangle,197.1422829025089,104.10474478970099,10.0,10.0,-145.3474710245723,#000000,#00FF00,True
273,Rectangle,205.03955909077536,112.15989446408861,10.0,10.0,-146.4537358476076,#000000,#00FF00,True
272,Rectangle,66.0638762755807,144.2195448586944,5.0,10.0,99.0,#000000,#00FF00,True
271,Rectangle,65.8722795722374,164.11186897250406,10.0,10.0,0.0,#000000,#00FF00,True
270,Rectangle,66.40264606189385,153.02175662220407,10.0,10.0,0.0,#000000,#00FF00,True
269,Rectangle,200.02696607389566,120.41177857010808,5.0,5.0,18.0,#000000,#00FF00,True
268,Rectangle,199.7424324018217,143.16765949366055,5.0,5.0,-28.0,#000000,#00FF00,True
267,Rectangle,203.16210503362208,127.52329281517677,5.0,10.0,13.0,#000000,#00FF00,True
12,Triangle,194.38666596562734,132.67122922455098,10.0,10.0,-122.0,#000000,#00FF00,True
266,Rectangle,192.2493705707517,125.61815442146207,10.0,10.0,16.0,#000000,#00FF00,True
254,Rectangle,67.31119783478368,135.5951781442269,10.0,10.0,112.90927304603134,#000000,#00FF00,True
253,Rectangle,72.66825134477654,125.08927604402328,10.0,10.0,128.96015202179203,#000000,#00FF00,True
252,Rectangle,80.8679661906238,115.7802760047258,10.0,10.0,138.95123976613556,#000000,#00FF00,True
251,Rectangle,90.40181356368947,108.49040804539288,10.0,10.0,149.91287046957027,#000000,#00FF00,True
250,Rectangle,99.80564449087854,102.29845853004184,10.0,10.0,152.05104463104905,#000000,#00FF00,True
249,Rectangle,111.43589266905121,98.67561923166852,10.0,10.0,171.46444225920237,#000000,#00FF00,True
248,Rectangle,123.1565404459244,98.23878922005491,10.0,10.0,-177.48499857448687,#000000,#00FF00,True
247,Rectangle,134.58042021226345,99.3867435909915,10.0,10.0,-173.7789537045968,#000000,#00FF00,True
246,Rectangle,145.83433347296273,100.9493512561072,10.0,10.0,-171.86476912774992,#000000,#00FF00,True
245,Rectangle,157.41489517360537,103.74461815397541,10.0,10.0,-158.1739701709654,#000000,#00FF00,True
244,Rectangle,168.1303703129654,107.33554572576429,10.0,10.0,-162.94475830792933,#000000,#00FF00,True
243,Rectangle,178.9254165284716,110.70249940824016,10.0,10.0,-160.32299452227477,#000000,#00FF00,True
242,Rectangle,189.52043787396792,113.82921334384287,10.0,10.0,-165.30966286896486,#000000,#00FF00,True
241,Rectangle,185.82574454063513,151.71293962711923,5.0,10.0,-39.0,#000000,#00FF00,True
11,Triangle,183.32574454063501,136.1175516796352,10.0,10.0,150.0,#000000,#00FF00,True
239,Rectangle,69.622362712398,176.34437432146905,10.0,10.0,-165.4373153086034,#000000,#00FF00,True
238,Rectangle,80.36284282346179,179.4789561345678,10.0,10.0,-169.9818608542889,#000000,#00FF00,True
237,Rectangle,91.9707371356248,181.26283860010795,10.0,10.0,-170.8057884617044,#000000,#00FF00,True
236,Rectangle,103.52321265686862,183.4532404790275,10.0,10.0,-175.04200716196328,#000000,#00FF00,True
235,Rectangle,114.895147003788,184.31623288086587,10.0,10.0,178.72464574696508,#000000,#00FF00,True
234,Rectangle,126.21368616785014,183.00316087486823,10.0,10.0,169.94390490846837,#000000,#00FF00,True
233,Rectangle,137.53725209341485,180.2183836478428,10.0,10.0,162.69737127063647,#000000,#00FF00,True
232,Rectangle,148.295166447577,176.42386037048084,10.0,10.0,156.74457659587108,#000000,#00FF00,True
231,Rectangle,158.6374879120126,170.97777324225814,10.0,10.0,147.56733472187773,#000000,#00FF00,True
230,Rectangle,168.12218560091367,164.28215569835254,10.0,10.0,142.3723902230734,#000000,#00FF00,True
229,Rectangle,176.95194146705637,157.29484750170803,10.0,10.0,138.15114639969153,#000000,#00FF00,True
227,Rectangle,189.47815028905688,145.54027425407497,10.0,10.0,147.14059960840618,#000000,#00FF00,True
138,Rectangle,102.84395365924968,173.9367003104707,5.0,10.0,95.0,#000000,#00FF00,True
137,Rectangle,111.32849114363239,172.9670388836842,5.0,10.0,-1.0,#000000,#00FF00,True
135,Rectangle,117.47463886581272,173.2902593592799,10.0,10.0,-4.0,#000000,#00FF00,True
134,Rectangle,128.7065503927571,171.35093650570678,10.0,10.0,-12.0,#000000,#00FF00,True
133,Rectangle,76.84842296802776,165.90213774641262,10.0,10.0,0.0,#000000,#00FF00,True
132,Rectangle,87.7486294818923,168.68062175975064,10.0,10.0,0.0,#000000,#00FF00,True
131,Rectangle,77.3827468167467,155.1087960022918,10.0,10.0,0.0,#000000,#00FF00,True
129,Rectangle,170.35771054610416,153.75393936255745,5.0,10.0,49.0,#000000,#00FF00,True
128,Rectangle,179.06607651138017,146.46031376407956,5.0,10.0,49.0,#000000,#00FF00,True
10,Triangle,182.65084593686436,134.78952335387805,10.0,10.0,-28.0,#000000,#00FF00,True
127,Rectangle,145.59072097216256,165.7584576972372,10.0,10.0,-24.0,#000000,#00FF00,True
125,Rectangle,160.75082776431702,156.6766254994614,5.0,10.0,-33.0,#000000,#00FF00,True
124,Rectangle,173.46472655696482,146.05671535325376,5.0,5.0,48.0,#000000,#00FF00,True
123,Rectangle,90.435679325205,133.32730726076016,5.0,5.0,48.0,#000000,#00FF00,True
122,Rectangle,96.43288151326368,125.12290808421108,5.0,10.0,45.0,#000000,#00FF00,True
121,Rectangle,105.38515800386227,118.1749821856074,5.0,10.0,63.0,#000000,#00FF00,True
120,Rectangle,113.99337475694449,115.6191903462518,5.0,10.0,179.0,#000000,#00FF00,True
119,Rectangle,170.98403071566202,125.74091163104919,5.0,5.0,10.0,#000000,#00FF00,True
118,Rectangle,158.96866086200248,123.3518907244736,5.0,5.0,10.0,#000000,#00FF00,True
117,Rectangle,119.69346458503003,115.14933295313784,10.0,10.0,0.0,#000000,#00FF00,True
116,Rectangle,130.9450392862201,115.76020097470342,10.0,10.0,6.0,#000000,#00FF00,True
115,Rectangle,141.908719794543,117.45838351254736,10.0,10.0,8.0,#000000,#00FF00,True
8,Triangle,102.48997729457176,132.15052412926752,10.0,10.0,182.0,#000000,#00FF00,True
7,Triangle,132.36537235468842,149.4984969703661,10.0,10.0,8.0,#000000,#00FF00,True
113,Rectangle,102.22613101503669,142.85579707695365,10.0,10.0,0.0,#000000,#00FF00,True
112,Rectangle,135.45702038548922,143.8825089634649,5.0,5.0,8.0,#000000,#00FF00,True
110,Rectangle,125.69014079684189,154.3520417599285,5.0,5.0,0.0,#000000,#00FF00,True
109,Rectangle,126.95491657091128,140.67985575564848,5.0,10.0,91.0,#000000,#00FF00,True
108,Rectangle,125.40907951371526,148.8010814181792,5.0,5.0,0.0,#000000,#00FF00,True
106,Rectangle,116.97724101991878,152.06283772227334,5.0,10.0,91.0,#000000,#00FF00,True
105,Rectangle,113.49352652897608,143.7715298700404,10.0,10.0,0.0,#000000,#00FF00,True
102,Rectangle,113.63405717053917,132.73987450732352,10.0,10.0,-6.0,#000000,#00FF00,True
85,Rectangle,136.22973855138918,133.56214055311386,10.0,10.0,6.0,#000000,#00FF00,True
76,Rectangle,88.24111552431759,151.6036329889801,5.0,5.0,0.0,#000000,#00FF00,True
75,Rectangle,88.72731029884136,157.88519936040473,10.0,10.0,0.0,#000000,#00FF00,True
74,Rectangle,99.70745777990658,164.98990002773326,10.0,10.0,12.0,#000000,#00FF00,True
73,Rectangle,94.22916621447263,146.98087346534948,5.0,10.0,1.0,#000000,#00FF00,True
70,Rectangle,99.73467931271443,153.57144688667415,10.0,10.0,2.0,#000000,#00FF00,True
66,Rectangle,112.96874687961986,158.2535947349972,5.0,10.0,93.0,#000000,#00FF00,True
65,Rectangle,121.41387513253221,161.08016744762523,5.0,5.0,0.0,#000000,#00FF00,True
64,Rectangle,130.53516817005578,156.71985424321804,5.0,10.0,71.0,#000000,#00FF00,True
63,Rectangle,138.86891332059548,156.35440544618012,5.0,5.0,-28.0,#000000,#00FF00,True
2,Triangle,151.07000317339066,147.09818632386003,10.0,10.0,10.0,#000000,#00FF00,True
61,Rectangle,144.60387495512612,146.66018465301295,5.0,10.0,19.0,#000000,#00FF00,True
60,Rectangle,147.09154736058008,135.55612876424266,5.0,10.0,5.0,#000000,#00FF00,True
59,Rectangle,152.70041154312923,136.12144339618686,10.0,10.0,4.0,#000000,#00FF00,True
1,Triangle,163.43722463418783,137.05504390631552,10.0,10.0,6.0,#000000,#00FF00,True
54,Rectangle,139.5729635617866,168.9994993206028,5.0,10.0,-15.0,#000000,#00FF00,True
53,Rectangle,155.68281958163016,160.3364467804634,5.0,10.0,-33.0,#000000,#00FF00,True
52,Rectangle,164.2320493544412,153.83345547035384,5.0,5.0,-38.0,#000000,#00FF00,True
51,Rectangle,168.80252092880824,149.8648068421017,5.0,5.0,-38.0,#000000,#00FF00,True
50,Rectangle,170.40502203386086,140.47859898605248,5.0,5.0,-40.0,#000000,#00FF00,True
49,Rectangle,111.9520837407049,167.19443144982608,10.0,5.0,182.9217471588358,#000000,#00FF00,True
48,Rectangle,123.0941791429479,166.48128516313835,10.0,5.0,170.3152789884456,#000000,#00FF00,True
47,Rectangle,133.93603147960107,163.5975199531158,10.0,5.0,157.17105416636022,#000000,#00FF00,True
46,Rectangle,144.0649679887922,159.1167557583189,10.0,5.0,147.11738518964572,#000000,#00FF00,True
45,Rectangle,153.1409784104203,152.62472075495924,10.0,5.0,145.17551084304304,#000000,#00FF00,True
44,Rectangle,161.63895685951456,145.70322236946117,10.0,5.0,141.92478766285805,#000000,#00FF00,True
43,Rectangle,174.3974504987865,139.76877881976225,10.0,5.0,57.54792255659555,#000000,#00FF00,True
42,Rectangle,152.59760504132828,123.75086812347092,5.0,5.0,6.0,#000000,#00FF00,True
41,Rectangle,164.90828780998856,124.96829244932297,5.0,5.0,6.0,#000000,#00FF00,True
40,Rectangle,80.72064702077728,146.0350806226142,10.0,5.0,120.55963942196223,#000000,#00FF00,True
39,Rectangle,89.71006755969404,139.40144653285262,10.0,5.0,144.32766335428937,#000000,#00FF00,True
38,Rectangle,98.62627457845554,132.59005621686958,10.0,5.0,136.6405722139117,#000000,#00FF00,True
37,Rectangle,108.15336015006636,126.59789446058295,10.0,5.0,176.50063396264238,#000000,#00FF00,True
36,Rectangle,119.31577336573639,126.03648064298483,10.0,5.0,175.9384773226893,#000000,#00FF00,True
35,Rectangle,130.6490726769892,126.43760684924996,10.0,5.0,-175.76984929197073,#000000,#00FF00,True
34,Rectangle,141.92023929940882,128.53103296708156,10.0,5.0,-171.34382430392958,#000000,#00FF00,True
33,Rectangle,153.31868176691205,129.97569182051717,10.0,5.0,-172.3718503314195,#000000,#00FF00,True
32,Rectangle,164.47761339002568,131.1663577489726,10.0,5.0,-171.8829509933982,#000000,#00FF00,True
31,Rectangle,176.83453653424988,129.5554938352907,10.0,5.0,168.92786712748568,#000000,#00FF00,True
12,Rectangle,73.68605513280625,145.18917107931145,10.0,5.0,119.1597835625755,#000000,#00FF00,True
11,Rectangle,78.59643473042695,134.83209797928794,10.0,5.0,122.9885216136345,#000000,#00FF00,True
10,Rectangle,85.73203530252846,126.16497988045609,10.0,5.0,136.5810107799608,#000000,#00FF00,True
9,Rectangle,94.16086728160536,119.06416622567178,10.0,5.0,145.43494882292208,#000000,#00FF00,True
8,Rectangle,103.19038343803959,112.79752848361318,10.0,5.0,146.31184872754866,#000000,#00FF00,True
7,Rectangle,114.00602366893185,109.47379787673617,10.0,5.0,173.48990363988446,#000000,#00FF00,True
6,Rectangle,125.61093284090964,109.43419252700369,10.0,5.0,-176.42366562500268,#000000,#00FF00,True
5,Rectangle,136.9648103279374,110.60091952257034,10.0,5.0,-172.70714589019195,#000000,#00FF00,True
4,Rectangle,148.62641513216624,112.6897363781012,10.0,5.0,-169.05123957567875,#000000,#00FF00,True
3,Rectangle,159.3956342164995,116.71161824785099,10.0,5.0,-160.00847224148293,#000000,#00FF00,True
2,Rectangle,170.08758862831053,120.02525529032278,10.0,5.0,-161.63017145672114,#000000,#00FF00,True
1,Rectangle,181.08027031120332,122.78357206310062,10.0,5.0,-168.5627437810924,#000000,#00FF00,True
742,Rectangle,-3.050138694562577,211.04736550581237,10.0,10.0,-104.09504383593413,#000000,#00FF00,True
744,Rectangle,-4.834196675334169,188.93600276596112,10.0,10.0,-108.65732564577327,#000000,#00FF00,True
102,Triangle,-1.9846893000421346,242.7178436659076,10.0,10.0,-70.0,#000000,#00FF00,True
