Serial Number,Shape Type,X,Y,Width,Height,Rotation,Frame Color,Fill Color,Is Filled
3971,Rectangle,218.50777298607596,34.90282445821231,15.0,15.0,-75.93035008112534,#000000,#FF8000,True
3972,Rectangle,222.62700818117594,19.110704756542646,15.0,15.0,-70.17719180954927,#000000,#FF8000,True
3973,Rectangle,227.74994412064262,3.1625683016836774,15.0,15.0,-72.12599507510112,#000000,#FF8000,True
3974,Rectangle,215.3055871316227,66.66103133151591,5.0,10.0,-35.0,#000000,#FF8000,True
183,Triangle,219.53085094405031,67.64860357164002,10.0,10.0,90.0,#000000,#FF8000,True
3975,Rectangle,219.42720325375683,73.92253176963436,5.0,10.0,63.0,#000000,#FF8000,True
3976,Rectangle,208.33262563092245,82.3116450692404,10.0,10.0,-28.0,#000000,#FF8000,True
3980,Rectangle,226.5944412148932,91.51113282783388,10.0,10.0,-34.0,#000000,#FF8000,True
3981,Rectangle,217.78668325491503,97.40990650745255,10.0,10.0,-34.0,#000000,#FF8000,True
3982,Rectangle,215.19596076428576,89.73342021205849,5.0,10.0,57.0,#000000,#FF8000,True
3983,Rectangle,224.0011069805526,106.38820720609021,10.0,10.0,-38.0,#000000,#FF8000,True
3984,Rectangle,230.65341871380548,114.78937303778605,10.0,10.0,-38.0,#000000,#FF8000,True
3985,Rectangle,237.19141421383125,123.29320359937765,10.0,10.0,-40.0,#000000,#FF8000,True
3986,Rectangle,209.09809572236645,8.423069098384758,15.0,15.0,110.89374404488247,#000000,#FF8000,True
3987,Rectangle,204.4885356067457,23.79409321316666,15.0,15.0,107.94965879250586,#000000,#FF8000,True
3989,Rectangle,223.33876528502736,-0.8259203175454104,5.0,10.0,21.0,#000000,#FF8000,True
184,Triangle,212.61772275357572,-3.1446759033394756,10.0,10.0,-160.0,#000000,#FF8000,True
3991,Rectangle,195.87105537828438,15.589572193864,10.0,10.0,18.0,#000000,#FF8000,True
186,Triangle,199.52323721347716,5.26174345582217,10.0,10.0,-158.0,#000000,#FF8000,True
3992,Rectangle,193.06928096614428,28.1473111850986,5.0,10.0,-25.0,#000000,#FF8000,True
187,Triangle,189.26098711331946,16.736070339463254,10.0,10.0,-28.0,#000000,#FF8000,True
3993,Rectangle,198.5243059322326,26.90830738917748,5.0,5.0,-74.0,#000000,#FF8000,True
3994,Rectangle,199.9631585482577,41.605572416065,10.0,10.0,-28.0,#000000,#FF8000,True
3996,Rectangle,206.79737414522128,49.00608326885276,5.0,10.0,57.0,#000000,#FF8000,True
3997,Rectangle,196.81196290693168,38.00623703139786,5.0,5.0,-28.0,#000000,#FF8000,True
188,Triangle,208.722069732533,56.31707370025697,10.0,10.0,-36.0,#000000,#FF8000,True
189,Triangle,206.20135267706212,40.266720171814654,10.0,10.0,106.0,#000000,#FF8000,True
