Serial Number,Shape Type,X,Y,Width,Height,Rotation,Frame Color,Fill Color,Is Filled
391,Rectangle,122.62701249526191,202.7932023120743,5.0,5.0,0.0,#000000,#FF0000,True
390,Rectangle,104.56754327679045,202.98406523795074,5.0,10.0,3.0,#000000,#FF0000,True
389,Rectangle,110.62792719420679,200.96393726547888,5.0,10.0,1.0,#000000,#FF0000,True
388,Rectangle,116.76911623052177,200.80232702768126,5.0,10.0,1.0,#000000,#FF0000,True
387,Rectangle,90.72651254253708,182.5555525545691,10.0,10.0,-38.0,#000000,#FF0000,True
386,Rectangle,99.13196640837975,190.3362598870118,10.0,10.0,-46.0,#000000,#FF0000,True
384,Rectangle,111.71880915475043,195.18794463886763,10.0,5.0,-180.78259495401397,#000000,#FF0000,True
383,Rectangle,122.61383379859058,196.31927414405817,10.0,5.0,171.3401394940083,#000000,#FF0000,True
382,Rectangle,133.36054844409165,193.38210550288971,10.0,5.0,156.48843023820152,#000000,#FF0000,True
381,Rectangle,142.21690699527772,186.5194320972032,10.0,5.0,140.12410897578224,#000000,#FF0000,True
380,Rectangle,151.41518139579688,180.59110675367134,10.0,5.0,149.07421283248956,#000000,#FF0000,True
379,Rectangle,161.7560843389026,176.94833072651642,10.0,5.0,153.2762521541296,#000000,#FF0000,True
378,Rectangle,171.8014471991121,173.00207575340517,10.0,5.0,160.07441934181546,#000000,#FF0000,True
372,Rectangle,157.30325055834976,172.85202722943558,5.0,5.0,16.0,#000000,#FF0000,True
15,Triangle,168.00033187043073,168.16130332619053,10.0,10.0,26.0,#000000,#FF0000,True
371,Rectangle,99.84263049424487,176.27994677474828,5.0,10.0,-29.0,#000000,#FF0000,True
370,Rectangle,107.60236591969533,184.2229830370203,5.0,10.0,-47.0,#000000,#FF0000,True
369,Rectangle,116.25856404585232,188.70564794627506,5.0,5.0,-10.0,#000000,#FF0000,True
367,Rectangle,122.512177595418,191.02440353206913,5.0,5.0,-10.0,#000000,#FF0000,True
365,Rectangle,130.6590902134447,186.13151803285052,5.0,10.0,73.0,#000000,#FF0000,True
364,Rectangle,144.74003789640278,176.36903525178042,5.0,10.0,49.0,#000000,#FF0000,True
363,Rectangle,138.51804374118876,184.28297821800567,5.0,5.0,46.0,#000000,#FF0000,True
358,Rectangle,149.19482417578973,168.63481967472478,5.0,10.0,103.0,#000000,#FF0000,True
357,Rectangle,156.8852897567529,160.93932397510997,5.0,10.0,7.0,#000000,#FF0000,True
356,Rectangle,146.02195995071878,159.45250978737062,10.0,10.0,2.0,#000000,#FF0000,True
355,Rectangle,147.01183814160794,150.70938718809128,5.0,10.0,93.0,#000000,#FF0000,True
351,Rectangle,131.98757236524335,152.7401601955953,5.0,5.0,-6.0,#000000,#FF0000,True
350,Rectangle,120.83976856285597,177.07130847282724,5.0,10.0,73.0,#000000,#FF0000,True
349,Rectangle,128.70755214870462,176.91567700372434,5.0,5.0,-16.0,#000000,#FF0000,True
348,Rectangle,111.07173289358303,174.84626833009872,5.0,10.0,63.0,#000000,#FF0000,True
347,Rectangle,121.14908068042035,170.66785583311764,5.0,10.0,73.0,#000000,#FF0000,True
346,Rectangle,131.84090089328464,168.08707164380525,5.0,10.0,83.0,#000000,#FF0000,True
345,Rectangle,115.98751230179641,166.24365436572515,5.0,10.0,67.0,#000000,#FF0000,True
344,Rectangle,126.43354354424991,163.04839775038647,5.0,10.0,75.0,#000000,#FF0000,True
343,Rectangle,137.6169416979356,161.5736639279226,5.0,10.0,87.0,#000000,#FF0000,True
342,Rectangle,138.7229920647835,153.09394444875437,5.0,10.0,-1.0,#000000,#FF0000,True
341,Rectangle,100.33780238482547,162.80260877997597,10.0,10.0,-26.0,#000000,#FF0000,True
340,Rectangle,110.66093914207374,158.1326183421731,10.0,10.0,-22.0,#000000,#FF0000,True
339,Rectangle,121.47565384014314,154.81446724162902,10.0,10.0,-14.0,#000000,#FF0000,True
338,Rectangle,132.88481204934635,158.3500747794862,5.0,5.0,-10.0,#000000,#FF0000,True
337,Rectangle,136.17931078373584,176.01369058036255,5.0,10.0,45.0,#000000,#FF0000,True
336,Rectangle,163.21112791819377,163.7353473540473,5.0,10.0,25.0,#000000,#FF0000,True
334,Rectangle,106.20889095390726,170.8811237317086,5.0,10.0,61.0,#000000,#FF0000,True
333,Rectangle,113.17957702043486,183.23974034677883,5.0,5.0,-26.0,#000000,#FF0000,True
332,Rectangle,125.20376516687315,181.858976425585,5.0,10.0,75.0,#000000,#FF0000,True
329,Rectangle,140.79278867905828,170.47215012480422,5.0,5.0,12.0,#000000,#FF0000,True
316,Rectangle,155.46685135176529,155.11437084564477,10.0,5.0,-164.58641846249583,#000000,#FF0000,True
315,Rectangle,165.67906471020285,159.12732087246297,10.0,5.0,-154.519214200914,#000000,#FF0000,True
314,Rectangle,175.0164637377277,164.84094811272627,10.0,5.0,-145.77803322244546,#000000,#FF0000,True
313,Rectangle,97.62210857271566,145.52705005694668,10.0,5.0,140.23889135296292,#000000,#FF0000,True
312,Rectangle,107.94520499095876,141.27390534034078,10.0,5.0,161.39046324874096,#000000,#FF0000,True
311,Rectangle,118.3758114597058,137.67164476799104,10.0,5.0,164.7494944928668,#000000,#FF0000,True
310,Rectangle,129.65270762549585,135.9259322072009,10.0,5.0,177.82125448301937,#000000,#FF0000,True
309,Rectangle,140.31353296881514,135.92397993784255,10.0,5.0,178.85168603401522,#000000,#FF0000,True
308,Rectangle,151.65279981189946,136.7117972722006,10.0,5.0,-167.2070942556733,#000000,#FF0000,True
307,Rectangle,162.19553078320718,139.84723362157553,10.0,5.0,-159.18330384816474,#000000,#FF0000,True
306,Rectangle,171.5521944841368,147.35046163155852,10.0,5.0,-132.80506885989507,#000000,#FF0000,True
720,Rectangle,157.23566102643463,114.48995347924802,10.0,10.0,-168.85640618081445,#000000,#FF0000,True
721,Rectangle,145.8290652260087,112.52941466153345,10.0,10.0,-175.90224500774104,#000000,#FF0000,True
722,Rectangle,133.37993740807912,113.17632930983012,10.0,10.0,174.362093632618,#000000,#FF0000,True
723,Rectangle,121.54302600569707,114.28078381056184,10.0,10.0,168.8881470803847,#000000,#FF0000,True
724,Rectangle,110.32557862849819,117.4185893777057,10.0,10.0,162.6889022133051,#000000,#FF0000,True
725,Rectangle,98.573458092399,120.4879082042803,10.0,10.0,157.99051632375074,#000000,#FF0000,True
726,Rectangle,88.35976256865374,125.03891539090154,10.0,10.0,152.72024696427664,#000000,#FF0000,True
727,Rectangle,79.10883346403438,132.0114357741009,10.0,10.0,144.0449575075824,#000000,#FF0000,True
728,Rectangle,70.70244760891475,140.46121750686177,10.0,10.0,133.16170336086046,#000000,#FF0000,True
27,Triangle,169.02083913207605,118.67665334542738,10.0,10.0,-72.0,#000000,#FF0000,True
741,Rectangle,186.29296083339193,145.1719055415441,10.0,10.0,-42.0,#000000,#FF0000,True
742,Rectangle,202.3941031853024,169.92400623781015,10.0,10.0,-104.09504383593413,#000000,#FF0000,True
744,Rectangle,200.61004520453082,147.8126434979589,10.0,10.0,-108.65732564577327,#000000,#FF0000,True
745,Rectangle,194.8736680081705,137.15091295574393,10.0,10.0,-122.38560161518151,#000000,#FF0000,True
746,Rectangle,186.09051189422775,129.13941754825817,10.0,10.0,-127.1761913608662,#000000,#FF0000,True
747,Rectangle,178.53692027728033,120.83975721407006,10.0,10.0,-133.27811156720142,#000000,#FF0000,True
748,Rectangle,172.45266982991126,111.17690724864866,10.0,10.0,-126.6734293989322,#000000,#FF0000,True
749,Rectangle,164.49548719139915,102.33269597731464,10.0,10.0,-140.3198029609645,#000000,#FF0000,True
750,Rectangle,155.0428931261792,95.06297404006943,10.0,10.0,-142.6424050839918,#000000,#FF0000,True
751,Rectangle,145.80868874338472,88.04313933861823,10.0,10.0,-148.63672124314704,#000000,#FF0000,True
752,Rectangle,135.17582139707918,82.62296189899314,10.0,10.0,-158.26310220954392,#000000,#FF0000,True
753,Rectangle,123.97640282371151,79.96111086118401,10.0,10.0,-170.26503830488866,#000000,#FF0000,True
754,Rectangle,112.42300408378549,77.95932431460238,10.0,10.0,-177.05493824584593,#000000,#FF0000,True
755,Rectangle,100.82485756870204,77.94097727277449,10.0,10.0,178.60516660491518,#000000,#FF0000,True
756,Rectangle,89.37177585588418,78.38431058005932,10.0,10.0,171.40588682534738,#000000,#FF0000,True
757,Rectangle,77.92717451301311,81.3554803841646,10.0,10.0,155.21312098187724,#000000,#FF0000,True
758,Rectangle,67.16491678003621,85.68017308161478,10.0,10.0,150.45706329248029,#000000,#FF0000,True
759,Rectangle,56.80693257702478,90.73002978231733,10.0,10.0,142.07555904168223,#000000,#FF0000,True
760,Rectangle,48.53071741816197,98.48472584676665,10.0,10.0,134.97435903545252,#000000,#FF0000,True
761,Rectangle,41.162465266860266,106.16377790814516,10.0,10.0,135.02745959187152,#000000,#FF0000,True
771,Rectangle,142.45879178613325,99.36417779370026,10.0,10.0,-147.7271306441772,#000000,#FF0000,True
772,Rectangle,132.51631073778367,93.72932987651956,10.0,10.0,-157.905476328162,#000000,#FF0000,True
773,Rectangle,120.69297004998094,90.66049395106995,10.0,10.0,-171.32907191218754,#000000,#FF0000,True
774,Rectangle,109.59358665825772,88.7255826052147,10.0,10.0,-177.37417153767618,#000000,#FF0000,True
775,Rectangle,98.32283529433283,90.15566627613276,10.0,10.0,173.9043176417541,#000000,#FF0000,True
776,Rectangle,87.20936595767063,89.89648592747011,10.0,10.0,168.27950311628712,#000000,#FF0000,True
777,Rectangle,75.53438084642758,94.76128914391529,10.0,10.0,156.50253125046277,#000000,#FF0000,True
778,Rectangle,65.13311718389062,99.75706767145056,10.0,10.0,148.3435136923486,#000000,#FF0000,True
780,Rectangle,55.88924176569705,107.15201592914906,10.0,10.0,139.37081628372485,#000000,#FF0000,True
781,Rectangle,154.74686852925305,104.15179765781357,5.0,10.0,115.0,#000000,#FF0000,True
783,Rectangle,51.941827943936886,114.68527317314192,5.0,10.0,151.0,#000000,#FF0000,True
784,Rectangle,47.56063954636679,121.46904875647652,5.0,10.0,-13.0,#000000,#FF0000,True
785,Rectangle,43.886094438727184,131.22072615752006,5.0,10.0,-13.0,#000000,#FF0000,True
786,Rectangle,66.19664884649615,163.63280476725043,10.0,10.0,52.0,#000000,#FF0000,True
787,Rectangle,62.83232014313617,148.68023275231707,10.0,10.0,40.0,#000000,#FF0000,True
789,Rectangle,121.58043499272435,102.85121219614331,10.0,10.0,166.8983912126661,#000000,#FF0000,True
790,Rectangle,110.84393043246229,105.4788255712387,10.0,10.0,166.21207636042982,#000000,#FF0000,True
791,Rectangle,99.5355942681096,108.50838024943357,10.0,10.0,160.61141254236995,#000000,#FF0000,True
792,Rectangle,88.61800411325487,112.88791861831498,10.0,10.0,155.22513099536434,#000000,#FF0000,True
793,Rectangle,78.60076596332163,117.834130997594,10.0,10.0,147.14341946550016,#000000,#FF0000,True
794,Rectangle,69.5623337725412,125.24681549700153,10.0,10.0,138.18788741534442,#000000,#FF0000,True
795,Rectangle,61.48977438820063,133.49911067254789,10.0,10.0,128.87024854433912,#000000,#FF0000,True
796,Rectangle,54.42488465080007,141.6997625255163,10.0,10.0,125.11406578526689,#000000,#FF0000,True
805,Rectangle,63.20613444350954,116.15838861983713,10.0,10.0,-42.0,#000000,#FF0000,True
806,Rectangle,71.61695620190955,108.86900976255708,10.0,10.0,-36.0,#000000,#FF0000,True
807,Rectangle,82.08375661236283,103.73275695094111,10.0,10.0,-30.0,#000000,#FF0000,True
808,Rectangle,93.46288696368015,99.89725299821015,5.0,10.0,-13.0,#000000,#FF0000,True
809,Rectangle,102.26702826144333,98.7220430206117,5.0,10.0,79.0,#000000,#FF0000,True
810,Rectangle,110.86964222581702,99.870203683353,5.0,5.0,-6.0,#000000,#FF0000,True
28,Triangle,133.2773693761044,101.75988678608121,10.0,10.0,-104.0,#000000,#FF0000,True
29,Triangle,194.8873963312463,152.91828247743268,10.0,10.0,-52.0,#000000,#FF0000,True
2191,Rectangle,205.8027798397901,233.6101924100044,10.0,10.0,104.71756656805839,#000000,#FF0000,True
2192,Rectangle,202.76176246897052,244.6365661964944,10.0,10.0,101.84476167961363,#000000,#FF0000,True
2215,Rectangle,200.695294451277,212.2026314314486,10.0,10.0,-69.27444113443929,#000000,#FF0000,True
2216,Rectangle,193.42556076257034,235.00899209080148,10.0,10.0,-71.22297617627623,#000000,#FF0000,True
2217,Rectangle,197.3728920880339,223.38991783775953,10.0,10.0,-71.98803722057201,#000000,#FF0000,True
101,Triangle,209.59470513206378,222.04940437604012,10.0,10.0,-66.0,#000000,#FF0000,True
102,Triangle,203.45955257982286,201.59448439790538,10.0,10.0,-70.0,#000000,#FF0000,True
3793,Rectangle,7.8821372922060675,48.17181745217613,15.0,15.0,87.6225717314006,#000000,#FF0000,True
3794,Rectangle,8.779914659627366,65.11750389718304,15.0,15.0,86.41908907915328,#000000,#FF0000,True
3795,Rectangle,10.625031224581505,82.30708464894417,15.0,15.0,81.06896284873116,#000000,#FF0000,True
3796,Rectangle,13.566954652186439,98.02814943695836,15.0,15.0,80.23649742931546,#000000,#FF0000,True
3797,Rectangle,17.29729664763036,114.36377263233771,15.0,15.0,75.09488568005715,#000000,#FF0000,True
3798,Rectangle,23.355212330861576,130.21260340723938,15.0,15.0,69.46333471291963,#000000,#FF0000,True
3799,Rectangle,28.704986132905844,145.7021938733642,15.0,15.0,72.57415169002856,#000000,#FF0000,True
3800,Rectangle,34.95214064140748,160.43190885886042,15.0,15.0,69.7024903452584,#000000,#FF0000,True
3801,Rectangle,41.36319473913022,175.35968034304074,15.0,15.0,66.03519902762744,#000000,#FF0000,True
3802,Rectangle,47.67175024914448,190.64478160760757,15.0,15.0,71.79500426437913,#000000,#FF0000,True
3803,Rectangle,57.327349854460294,221.77921578707435,15.0,15.0,76.23369133178052,#000000,#FF0000,True
3804,Rectangle,61.703040991875184,237.58191290833543,15.0,15.0,71.6062362664091,#000000,#FF0000,True
3815,Rectangle,24.24876006160875,41.2194690081912,15.0,15.0,88.7955903668375,#000000,#FF0000,True
