Serial_Number,Type,X,Y,Width,Height,Rotation,Frame_Color,Fill_Color,Is_Filled
2166,Small,420.21793692586135,638.6589709323194,5.0,10.0,-25.0,#1d1c21,#e87d46,True
2164,Small,386.2158576503216,661.5290778240093,10.0,10.0,132.42576011381607,#1d1c21,#d9505b,True
2163,Small,395.47533539755824,653.9197907192853,10.0,10.0,136.3168446560465,#1d1c21,#d9505b,True
2162,Small,403.8066537426754,645.902195720222,10.0,10.0,145.78588340208134,#1d1c21,#d9505b,True
2155,Small,488.3168382704218,794.9448597650919,10.0,10.0,16.56505117707775,#1d1c21,#e87d46,True
2154,Small,473.1586263568241,786.8294948790175,10.0,10.0,34.49851499134866,#1d1c21,#e87d46,True
2153,Small,463.38077021829133,779.1806734510774,10.0,10.0,41.86745917638739,#1d1c21,#d9505b,True
2152,Small,455.3176831414738,771.2226115125487,10.0,10.0,49.1670555226311,#1d1c21,#e87d46,True
2151,Small,448.54717303292114,762.098683636084,10.0,10.0,51.542983404562605,#1d1c21,#d9505b,True
2150,Small,441.4526658032087,752.1168052738146,10.0,10.0,45.826814532462635,#1d1c21,#d9505b,True
2149,Small,435.4184984008033,742.4030605782993,10.0,10.0,50.123153315961446,#1d1c21,#d9505b,True
2148,Small,505.14338964428,789.822839255131,10.0,10.0,23.081346342441194,#1d1c21,#e87d46,True
2147,Small,493.8764180762403,785.3714620456041,10.0,10.0,19.85013135127972,#1d1c21,#e87d46,True
2146,Small,483.4287191266904,780.3344218404832,10.0,10.0,26.652126762795238,#1d1c21,#e87d46,True
2145,Small,473.4770165969642,773.738925044077,10.0,10.0,39.7303469173078,#1d1c21,#d68d9a,True
2144,Small,465.53570419371044,765.2116309263561,10.0,10.0,47.87278351251606,#1d1c21,#e87d46,True
2143,Small,458.40686724470237,756.5270700201739,10.0,10.0,53.36588612403237,#1d1c21,#e87d46,True
2142,Small,451.55539235706783,746.5393194132629,10.0,10.0,131.1785402381376,#1d1c21,#d9505b,True
2141,Small,459.34379797828257,737.7270683932621,10.0,10.0,132.2223360570586,#1d1c21,#d68d9a,True
2140,Small,468.675905629303,729.6246594511912,10.0,10.0,144.74467162505724,#1d1c21,#d68d9a,True
2139,Small,480.0025596016265,724.4237733608635,10.0,10.0,161.98530608179456,#1d1c21,#d68d9a,True
2138,Small,491.95728851762016,722.2136887691662,10.0,10.0,177.0815652792182,#1d1c21,#deb1ae,True
2137,Small,504.104294031154,723.241777154601,10.0,10.0,-166.18497465873807,#1d1c21,#d68d9a,True
2136,Small,516.1585373030789,725.4922807225192,10.0,10.0,-152.84033893541587,#1d1c21,#d7d5ac,True
2135,Small,524.5312166896111,735.58435284378,10.0,10.0,-158.27639704231578,#1d1c21,#d7d5ac,True
2134,Small,557.9654750667099,664.3506646147666,10.0,10.0,-35.83976051227452,#1d1c21,#d68d9a,True
2133,Small,548.8382880896984,670.5448545793569,10.0,10.0,-39.63306930368354,#1d1c21,#deb1ae,True
2132,Small,539.2686942633836,677.7173354616513,10.0,10.0,-46.72359497313775,#1d1c21,#d0aeb2,True
2131,Small,531.5322271275444,686.0760008342949,10.0,10.0,-41.20394837351831,#1d1c21,#d7d5ac,True
2130,Small,523.3190461621066,693.9638802317339,10.0,10.0,-45.00000000000038,#1d1c21,#d68d9a,True
2129,Small,514.4818361721722,702.2265877547807,10.0,10.0,-51.655275611297725,#1d1c21,#d68d9a,True
98,Triangle,502.74046820178404,700.2784568174919,10.0,10.0,-88.0,#1d1c21,#d68d9a,True
2128,Small,505.7658976398933,694.9040955252553,10.0,10.0,135.63761353943588,#1d1c21,#d68d9a,True
2127,Small,513.5681049473654,686.9615997478695,10.0,10.0,137.66664345024532,#1d1c21,#deb1ae,True
2126,Small,521.9217823399222,679.4799751935514,10.0,10.0,135.31480880738914,#1d1c21,#deb1ae,True
2125,Small,528.8546119310478,670.4539504719296,10.0,10.0,136.73570458892857,#1d1c21,#deb1ae,True
2124,Small,537.7974135755926,663.5412289500875,10.0,10.0,142.7477715051183,#1d1c21,#deb1ae,True
2123,Small,548.2404415127438,657.77379613768,10.0,10.0,149.0362434679263,#1d1c21,#d68d9a,True
2122,Small,498.3454463931461,694.1686294811608,5.0,5.0,-4.0,#1d1c21,#e87d46,True
2121,Small,528.5683793074023,724.9994045844323,10.0,10.0,19.520999879126016,#1d1c21,#deb1ae,True
2120,Small,520.5112994961266,714.6271197888924,10.0,10.0,26.366567746414677,#1d1c21,#deb1ae,True
2119,Small,507.6591738928664,712.4501407357563,10.0,10.0,13.216326712023076,#1d1c21,#deb1ae,True
2118,Small,495.53670536820755,711.2804314352777,10.0,10.0,-0.740214364650176,#1d1c21,#d68d9a,True
2117,Small,483.8323580928899,711.9204521944486,10.0,10.0,-8.912793489694543,#1d1c21,#d68d9a,True
2116,Small,472.45030804677185,715.2054591524275,10.0,10.0,-21.991129917177126,#1d1c21,#d68d9a,True
2115,Small,462.19270418916756,720.3673129618028,10.0,10.0,-29.124053494777552,#1d1c21,#d68d9a,True
2114,Small,453.0574870587287,727.9377898931407,10.0,10.0,-46.13726052413693,#1d1c21,#e87d46,True
2113,Small,445.20840017164426,736.1355761286026,10.0,10.0,-48.144957464697605,#1d1c21,#d9505b,True
2112,Small,543.5231119734681,654.8734371780971,5.0,5.0,-24.0,#1d1c21,#d68d9a,True
2111,Small,535.7807594055321,653.1108040893291,5.0,10.0,139.0,#1d1c21,#d68d9a,True
2110,Small,541.3110112397724,645.8600294622142,5.0,10.0,93.0,#1d1c21,#d68d9a,True
2109,Small,538.3709127783789,637.277884671645,10.0,10.0,-90.58289612391337,#1d1c21,#d68d9a,True
2107,Small,525.7834849470876,657.6128728563933,10.0,10.0,-45.25791368266778,#1d1c21,#d68d9a,True
2106,Small,517.9428806380622,665.5967499656529,10.0,10.0,-49.9051725208584,#1d1c21,#d7d5ac,True
2105,Small,510.3323788553855,674.2660604191544,10.0,10.0,-45.341138654852735,#1d1c21,#d7d5ac,True
2104,Small,502.21110189571345,682.3616812526391,10.0,10.0,-39.18164140355138,#1d1c21,#d68d9a,True
2103,Small,503.9081417595942,589.611782926428,10.0,10.0,104.7048812232852,#1d1c21,#deb1ae,True
2102,Small,505.49774180441716,577.9196043104354,10.0,10.0,92.31531568210369,#1d1c21,#d68d9a,True
2101,Small,505.1947903909995,565.9490925162172,10.0,10.0,83.17286466092177,#1d1c21,#d68d9a,True
2100,Small,501.2585783996621,554.3815498549926,10.0,10.0,67.05431072787886,#1d1c21,#d68d9a,True
2099,Small,495.28709362244,544.0492253765091,10.0,10.0,58.392497753751314,#1d1c21,#d68d9a,True
2098,Small,525.001575022801,596.6881536095119,10.0,10.0,-5.801253061834259,#1d1c21,#deb1ae,True
2097,Small,513.9391970104421,598.6614440513536,10.0,10.0,-5.783558650889473,#1d1c21,#deb1ae,True
2096,Small,501.88663320562773,601.1458527339728,10.0,10.0,18.547665443261828,#1d1c21,#deb1ae,True
2095,Small,490.19074707468275,598.5775363421361,10.0,10.0,112.14789623013337,#1d1c21,#d68d9a,True
2094,Small,492.97996333955183,586.6832347608398,10.0,10.0,98.84830476839487,#1d1c21,#deb1ae,True
2093,Small,494.0694244224798,574.7472741007638,10.0,10.0,91.93821121127098,#1d1c21,#d68d9a,True
2092,Small,492.1199573667219,562.1169009631247,10.0,10.0,69.60266647756364,#1d1c21,#d68d9a,True
2091,Small,486.76344308636436,551.5407525309075,10.0,10.0,57.73521586797277,#1d1c21,#d68d9a,True
2090,Small,478.73179422366184,542.8085661026839,10.0,10.0,46.32275070776805,#1d1c21,#d68d9a,True
2089,Small,478.87816336132516,593.5495302669018,10.0,10.0,111.82141014418926,#1d1c21,#deb1ae,True
2088,Small,482.4025246201689,582.4767520616617,10.0,10.0,98.78116273438556,#1d1c21,#deb1ae,True
2087,Small,482.58802624559985,570.1664555661755,10.0,10.0,78.7775419305552,#1d1c21,#d68d9a,True
2086,Small,477.76160222808187,558.8922382901607,10.0,10.0,56.54984677243047,#1d1c21,#d68d9a,True
2085,Small,469.3377380645292,549.8445858459642,10.0,10.0,44.11614626607883,#1d1c21,#deb1ae,True
2082,Small,475.51683955392525,580.7189291128933,5.0,5.0,0,#1d1c21,#deb1ae,True
2080,Small,474.02158235243184,571.8640860065468,5.0,10.0,65.0,#1d1c21,#d68d9a,True
2079,Small,530.8565795635334,605.1311930209329,5.0,10.0,91.0,#1d1c21,#deb1ae,True
2078,Small,519.3044979542314,606.7288213286023,5.0,10.0,79.0,#1d1c21,#deb1ae,True
2077,Small,508.48978325616184,610.907233825584,5.0,10.0,67.0,#1d1c21,#deb1ae,True
2073,Small,494.1715305809358,612.4979095635238,10.0,10.0,11.513539326170271,#000000,#deb1ae,True
2072,Small,482.7669618605477,608.3822220400872,10.0,10.0,22.250032697803487,#000000,#d68d9a,True
2071,Small,472.49747668624525,603.248162830109,10.0,10.0,-65.25895472812344,#000000,#deb1ae,True
2070,Small,469.3658114085157,586.9469191050667,10.0,10.0,-66.7761887101666,#000000,#deb1ae,True
2069,Small,462.3871009087785,597.498237355686,10.0,10.0,-54.78239232236395,#000000,#d7d5ac,True
96,Triangle,500.81477977402903,622.8832131045478,10.0,10.0,150.0,#000000,#deb1ae,True
2068,Small,533.3757874701954,613.7068529770748,10.0,10.0,-3.016245551967356,#000000,#deb1ae,True
2067,Small,522.1439346673656,614.2250337102784,10.0,10.0,-8.702223789947002,#000000,#deb1ae,True
2066,Small,510.8305456864082,618.1408947295806,10.0,10.0,-23.785042186229344,#000000,#deb1ae,True
2065,Small,494.2451201785002,624.1311060247627,10.0,10.0,12.375492371289678,#000000,#d7d5ac,True
2064,Small,483.3637964218357,620.6487413896186,10.0,10.0,17.013204355642657,#000000,#d7d5ac,True
2063,Small,472.2255595692194,616.2415360912822,10.0,10.0,32.3327626670015,#000000,#deb1ae,True
2062,Small,462.2501104554702,611.1807314008408,10.0,10.0,33.50515140086145,#000000,#d7d5ac,True
2060,Small,451.99140473290925,603.7219384711075,10.0,10.0,58.03328043599526,#000000,#deb1ae,True
2059,Small,449.47126753980166,616.821282050755,10.0,10.0,30.0,#000000,#d7d5ac,True
95,Triangle,453.35762145198885,626.9780394539847,10.0,10.0,-114.0,#000000,#deb1ae,True
94,Triangle,491.15971030437146,635.7858996331738,10.0,10.0,-66.0,#000000,#deb1ae,True
2058,Small,459.7304682589176,622.5039910924618,10.0,10.0,-158.3371937335425,#000000,#d7d5ac,True
2057,Small,469.67378630829717,627.9382321667606,10.0,10.0,-161.90341381409684,#000000,#deb1ae,True
2056,Small,480.7325719503642,631.2956693552857,10.0,10.0,-162.87838513845136,#000000,#d7d5ac,True
2054,Small,498.4604422827128,635.8890868886698,10.0,10.0,171.57303097851937,#000000,#d7d5ac,True
2053,Small,509.77883233583736,631.6766703427921,10.0,10.0,152.46607586967357,#000000,#d68d9a,True
2052,Small,520.5630123316263,626.571729719871,10.0,10.0,167.00685023557065,#000000,#d68d9a,True
2051,Small,532.7696121741039,625.4086212137505,10.0,10.0,178.8989018386145,#000000,#deb1ae,True
29,Triangle,353.9252317086627,462.9414046055609,10.0,10.0,-52.0,#000000,#2f563c,True
28,Triangle,292.3152047535208,411.7830089142094,10.0,10.0,-104.0,#f5f5dc,#2f563c,True
810,Small,269.9074776032334,409.8933258114812,5.0,5.0,-6.0,#f5f5dc,#2f563c,True
809,Small,261.30486363885973,408.7451651487399,5.0,10.0,79.0,#f5f5dc,#2f563c,True
808,Small,252.50072234109655,409.92037512633834,5.0,10.0,-13.0,#f5f5dc,#1d1c21,True
807,Small,241.12159198977923,413.7558790790693,10.0,10.0,-30.0,#f5f5dc,#a21818,True
806,Small,230.65479157932594,418.8921318906853,10.0,10.0,-36.0,#f5f5dc,#2f563c,True
805,Small,222.24396982092594,426.1815107479653,10.0,10.0,-42.0,#f5f5dc,#653979,True
796,Small,213.46272002821647,451.7228846536445,10.0,10.0,125.11406578526689,#f5f5dc,#653979,True
795,Small,220.52760976561703,443.5222328006761,10.0,10.0,128.87024854433912,#f5f5dc,#653979,True
794,Small,228.6001691499576,435.2699376251297,10.0,10.0,138.18788741534442,#f5f5dc,#d9505b,True
793,Small,237.63860134073803,427.8572531257222,10.0,10.0,147.14341946550016,#f5f5dc,#d9505b,True
792,Small,247.65583949067127,422.9110407464432,10.0,10.0,155.22513099536434,#f5f5dc,#653979,True
791,Small,258.573429645526,418.53150237756176,10.0,10.0,160.61141254236995,#f5f5dc,#653979,True
790,Small,269.8817658098787,415.5019476993669,10.0,10.0,166.21207636042982,#f5f5dc,#a21818,True
789,Small,280.61827037014075,412.8743343242715,10.0,10.0,166.8983912126661,#f5f5dc,#a21818,True
787,Small,221.87015552055257,458.70335488044526,10.0,10.0,40.0,#f5f5dc,#653979,True
786,Small,225.23448422391255,473.6559268953786,10.0,10.0,52.0,#f5f5dc,#2f563c,True
785,Small,202.92392981614358,441.24384828564826,5.0,10.0,-13.0,#f5f5dc,#000000,True
784,Small,206.5984749237832,431.4921708846047,5.0,10.0,-13.0,#f5f5dc,#000000,True
783,Small,210.97966332135329,424.7083953012701,5.0,10.0,151.0,#f5f5dc,#000000,True
781,Small,313.78470390666945,414.17491978594177,5.0,10.0,115.0,#f5f5dc,#2f563c,True
780,Small,214.92707714311345,417.17513805727725,10.0,10.0,139.37081628372485,#f5f5dc,#000000,True
778,Small,224.17095256130702,409.78018979957875,10.0,10.0,148.3435136923486,#f5f5dc,#000000,True
777,Small,234.57221622384398,404.7844112720435,10.0,10.0,156.50253125046277,#f5f5dc,#000000,True
776,Small,246.24720133508703,399.9196080555983,10.0,10.0,168.27950311628712,#f5f5dc,#000000,True
775,Small,257.36067067174923,400.17878840426096,10.0,10.0,173.9043176417541,#f5f5dc,#000000,True
774,Small,268.6314220356741,398.7487047333429,10.0,10.0,-177.37417153767618,#f5f5dc,#2f563c,True
773,Small,279.73080542739734,400.68361607919815,10.0,10.0,-171.32907191218754,#f5f5dc,#1d1c21,True
772,Small,291.55414611520007,403.75245200464775,10.0,10.0,-157.905476328162,#f5f5dc,#2f563c,True
771,Small,301.49662716354965,409.38729992182846,10.0,10.0,-147.7271306441772,#f5f5dc,#653979,True
761,Small,200.20030064427667,416.18690003627336,10.0,10.0,135.02745959187152,#f5f5dc,#2f563c,True
760,Small,207.56855279557837,408.50784797489484,10.0,10.0,134.97435903545252,#f5f5dc,#d9505b,True
759,Small,215.84476795444118,400.7531519104455,10.0,10.0,142.07555904168223,#f5f5dc,#a21818,True
758,Small,226.2027521574526,395.703295209743,10.0,10.0,150.45706329248029,#f5f5dc,#653979,True
757,Small,236.9650098904295,391.3786025122928,10.0,10.0,155.21312098187724,#f5f5dc,#653979,True
756,Small,248.40961123330058,388.4074327081875,10.0,10.0,171.40588682534738,#f5f5dc,#d9505b,True
755,Small,259.86269294611844,387.9640994009027,10.0,10.0,178.60516660491518,#f5f5dc,#653979,True
754,Small,271.4608394612019,387.9824464427306,10.0,10.0,-177.05493824584593,#f5f5dc,#653979,True
753,Small,283.0142382011279,389.9842329893122,10.0,10.0,-170.26503830488866,#f5f5dc,#d9505b,True
752,Small,294.2136567744956,392.64608402712133,10.0,10.0,-158.26310220954392,#f5f5dc,#653979,True
751,Small,304.8465241208011,398.0662614667464,10.0,10.0,-148.63672124314704,#f5f5dc,#d9505b,True
750,Small,314.0807285035956,405.0860961681976,10.0,10.0,-142.6424050839918,#f5f5dc,#d9505b,True
749,Small,323.53332256881555,412.35581810544284,10.0,10.0,-140.3198029609645,#f5f5dc,#d9505b,True
748,Small,331.49050520732766,421.20002937677685,10.0,10.0,-126.6734293989322,#f5f5dc,#d9505b,True
747,Small,337.57475565469673,430.86287934219826,10.0,10.0,-133.27811156720142,#f5f5dc,#653979,True
746,Small,345.12834727164415,439.16253967638636,10.0,10.0,-127.1761913608662,#f5f5dc,#653979,True
745,Small,353.9115033855869,447.1740350838721,10.0,10.0,-122.38560161518151,#f5f5dc,#d9505b,True
744,Small,359.6478805819472,457.8357656260871,10.0,10.0,-108.65732564577327,#f5f5dc,#d9505b,True
742,Small,361.4319385627188,479.94712836593834,10.0,10.0,-104.09504383593413,#f5f5dc,#653979,True
741,Small,345.33079621080833,455.1950276696723,10.0,10.0,-42.0,#f5f5dc,#2f563c,True
27,Triangle,328.05867450949245,428.6997754735556,10.0,10.0,-72.0,#f5f5dc,#2f563c,True
728,Small,229.74028298633115,450.48433963498996,10.0,10.0,133.16170336086046,#f5f5dc,#a21818,True
727,Small,238.14666884145078,442.0345579022291,10.0,10.0,144.0449575075824,#f5f5dc,#a21818,True
726,Small,247.39759794607014,435.06203751902973,10.0,10.0,152.72024696427664,#f5f5dc,#d9505b,True
725,Small,257.6112934698154,430.5110303324085,10.0,10.0,157.99051632375074,#f5f5dc,#653979,True
724,Small,269.3634140059146,427.4417115058339,10.0,10.0,162.6889022133051,#f5f5dc,#a21818,True
723,Small,280.5808613831135,424.30390593869004,10.0,10.0,168.8881470803847,#f5f5dc,#653979,True
722,Small,292.4177727854955,423.1994514379583,10.0,10.0,174.362093632618,#f5f5dc,#653979,True
721,Small,304.8669006034251,422.55253678966164,10.0,10.0,-175.90224500774104,#f5f5dc,#2f563c,True
720,Small,316.273496403851,424.5130756073762,10.0,10.0,-168.85640618081445,#f5f5dc,#2f563c,True
1,Small,545.5623475684847,391.6833349232266,10.0,5.0,-168.5627437810924,#000000,#000000,True
2,Small,534.5696658855919,388.92501815044875,10.0,5.0,-161.63017145672114,#000000,#000000,True
3,Small,523.8777114737809,385.61138110797697,10.0,5.0,-160.00847224148293,#000000,#000000,True
4,Small,513.1084923894476,381.5894992382272,10.0,5.0,-169.05123957567875,#000000,#000000,True
5,Small,501.4468875852188,379.5006823826963,10.0,5.0,-172.70714589019195,#000000,#000000,True
6,Small,490.09301009819103,378.33395538712966,10.0,5.0,-176.42366562500268,#000000,#000000,True
7,Small,478.48810092621324,378.37356073686215,10.0,5.0,173.48990363988446,#000000,#000000,True
8,Small,467.672460695321,381.69729134373915,10.0,5.0,146.31184872754866,#000000,#000000,True
9,Small,458.64294453888675,387.96392908579776,10.0,5.0,145.43494882292208,#000000,#000000,True
10,Small,450.21411255980985,395.06474274058206,10.0,5.0,136.5810107799608,#000000,#000000,True
11,Small,443.07851198770834,403.7318608394139,10.0,5.0,122.9885216136345,#000000,#000000,True
12,Small,438.16813239008764,414.0889339394374,10.0,5.0,119.1597835625755,#000000,#000000,True
31,Small,541.3166137915313,398.45525669541667,10.0,5.0,168.92786712748568,#000000,#000000,True
32,Small,528.9596906473071,400.06612060909856,10.0,5.0,-171.8829509933982,#000000,#000000,True
33,Small,517.8007590241934,398.87545468064314,10.0,5.0,-172.3718503314195,#000000,#000000,True
34,Small,506.4023165566902,397.43079582720753,10.0,5.0,-171.34382430392958,#000000,#000000,True
35,Small,495.1311499342706,395.33736970937593,10.0,5.0,-175.76984929197073,#000000,#000000,True
36,Small,483.7978506230178,394.9362435031108,10.0,5.0,175.9384773226893,#000000,#000000,True
37,Small,472.63543740734775,395.4976573207089,10.0,5.0,176.50063396264238,#000000,#000000,True
38,Small,463.1083518357369,401.48981907699556,10.0,5.0,136.6405722139117,#000000,#000000,True
39,Small,454.19214481697543,408.3012093929786,10.0,5.0,144.32766335428937,#000000,#000000,True
40,Small,445.20272427805867,414.9348434827402,10.0,5.0,120.55963942196223,#000000,#000000,True
41,Small,529.39036506727,393.86805530944895,5.0,5.0,6.0,#000000,#000000,True
42,Small,517.0796822986097,392.6506309835969,5.0,5.0,6.0,#000000,#000000,True
43,Small,538.8795277560679,408.6685416798882,10.0,5.0,57.54792255659555,#000000,#000000,True
44,Small,526.121034116796,414.60298522958715,10.0,5.0,141.92478766285805,#000000,#000000,True
45,Small,517.6230556677017,421.5244836150852,10.0,5.0,145.17551084304304,#000000,#000000,True
46,Small,508.5470452460736,428.0165186184449,10.0,5.0,147.11738518964572,#000000,#000000,True
47,Small,498.41810873688246,432.4972828132418,10.0,5.0,157.17105416636022,#000000,#000000,True
48,Small,487.5762564002293,435.3810480232643,10.0,5.0,170.3152789884456,#000000,#000000,True
49,Small,476.4341609979863,436.09419430995206,10.0,5.0,182.9217471588358,#000000,#000000,True
50,Small,534.8870992911422,409.37836184617845,5.0,5.0,-40.0,#ffc0cb,#000000,True
51,Small,533.2845981860896,418.7645697022277,5.0,5.0,-38.0,#ffc0cb,#000000,True
52,Small,528.7141266117226,422.7332183304798,5.0,5.0,-38.0,#ffc0cb,#000000,True
53,Small,520.1648968389115,429.2362096405894,5.0,10.0,-33.0,#ffc0cb,#000000,True
54,Small,504.055040819068,437.8992621807288,5.0,10.0,-15.0,#ffc0cb,#000000,True
1,Triangle,527.9193018914692,405.9548067664415,10.0,10.0,6.0,#000000,#2f563c,True
59,Small,517.1824888004106,405.02120625631284,10.0,10.0,4.0,#000000,#82c38c,True
60,Small,511.57362461786147,404.45589162436863,5.0,10.0,5.0,#000000,#82c38c,True
61,Small,509.0859522124075,415.5599475131389,5.0,10.0,19.0,#000000,#d7d5ac,True
2,Triangle,515.552080430672,415.997949183986,10.0,10.0,10.0,#000000,#82c38c,True
63,Small,503.35099057787687,425.2541683063061,5.0,5.0,-28.0,#000000,#d0aeb2,True
64,Small,495.0172454273372,425.619617103344,5.0,10.0,71.0,#000000,#82c38c,True
65,Small,485.8959523898136,429.9799303077512,5.0,5.0,0,#000000,#82c38c,True
66,Small,477.45082413690125,427.15335759512317,5.0,10.0,93.0,#000000,#4a9268,True
70,Small,464.2167565699958,422.4712097468001,10.0,10.0,2.0,#000000,#4a9268,True
73,Small,458.711243471754,415.88063632547545,5.0,10.0,1.0,#000000,#2f563c,True
74,Small,464.18953503718797,433.88966288785923,10.0,10.0,12.0,#000000,#d9505b,True
75,Small,453.20938755612275,426.7849622205307,10.0,10.0,0,#000000,#1d1c21,True
76,Small,452.723192781599,420.5033958491061,5.0,5.0,0,#000000,#1d1c21,True
85,Small,500.71181580867056,402.46190341323984,10.0,10.0,6.0,#8b4513,#1d1c21,True
102,Small,478.11613442782055,401.6396373674495,10.0,10.0,-6.0,#000000,#000000,True
105,Small,477.97560378625747,412.6712927301664,10.0,10.0,0,#000000,#1d1c21,True
106,Small,481.45931827720017,420.9626005823993,5.0,10.0,91.0,#000000,#1d1c21,True
108,Small,489.89115677099664,417.70084427830517,5.0,5.0,0,#000000,#0000ff,True
109,Small,491.43699382819267,409.57961861577445,5.0,10.0,91.0,#000000,#1d1c21,True
110,Small,490.1722180541233,423.2518046200545,5.0,5.0,0,#000000,#1d1c21,True
112,Small,499.9390976427706,412.78227182359086,5.0,5.0,8.0,#000000,#0000ff,True
113,Small,466.7082082723181,411.7555599370796,10.0,10.0,0,#000000,#1d1c21,True
7,Triangle,496.8474496119698,418.39825983049207,10.0,10.0,8.0,#000000,#0000ff,True
8,Triangle,466.97205455185315,401.0502869893935,10.0,10.0,182.0,#8b4513,#1d1c21,True
115,Small,506.3907970518244,386.35814637267333,10.0,10.0,8.0,#deb887,#d7d5ac,True
116,Small,495.4271165435015,384.6599638348294,10.0,10.0,6.0,#deb887,#d7d5ac,True
117,Small,484.1755418423114,384.0490958132638,10.0,10.0,0,#deb887,#d68d9a,True
118,Small,523.4507381192839,392.2516535845996,5.0,5.0,10.0,#deb887,#d9505b,True
119,Small,535.4661079729434,394.64067449117516,5.0,5.0,10.0,#deb887,#d68d9a,True
120,Small,478.4754520142259,384.5189532063778,5.0,10.0,179.0,#deb887,#d68d9a,True
121,Small,469.86723526114366,387.0747450457334,5.0,10.0,63.0,#deb887,#d9505b,True
122,Small,460.91495877054507,394.02267094433705,5.0,10.0,45.0,#deb887,#d9505b,True
123,Small,454.9177565824864,402.22707012088614,5.0,5.0,48.0,#deb887,#1d1c21,True
124,Small,537.9468038142462,414.95647821337974,5.0,5.0,48.0,#add8e6,#deb1ae,True
125,Small,525.2329050215984,425.5763883595874,5.0,10.0,-33.0,#add8e6,#deb1ae,True
127,Small,510.07279822944395,434.65822055736317,10.0,10.0,-24.0,#add8e6,#deb1ae,True
10,Triangle,547.1329231941457,403.689286214004,10.0,10.0,-28.0,#ffc0cb,#d68d9a,True
128,Small,543.5481537686616,415.36007662420553,5.0,10.0,49.0,#ffc0cb,#deb1ae,True
129,Small,534.8397878033855,422.6537022226834,5.0,10.0,49.0,#ffc0cb,#d68d9a,True
131,Small,441.8648240740281,424.0085588624178,10.0,10.0,0,#000000,#a21818,True
132,Small,452.2307067391737,437.5803846198766,10.0,10.0,0,#000000,#d9505b,True
133,Small,441.33050022530915,434.8019006065386,10.0,10.0,0,#000000,#a21818,True
134,Small,493.1886276500385,440.25069936583276,10.0,10.0,-12.0,#000000,#e87d46,True
135,Small,481.9567161230941,442.1900222194059,10.0,10.0,-4.0,#000000,#e87d46,True
137,Small,475.8105684009138,441.8668017438102,5.0,10.0,-1.0,#000000,#d9505b,True
138,Small,467.32603091653107,442.8364631705967,5.0,10.0,95.0,#000000,#d9505b,True
227,Small,553.9602275463383,414.44003711420095,10.0,10.0,147.14059960840618,#000000,#deb1ae,True
229,Small,541.4340187243378,426.194610361834,10.0,10.0,138.15114639969153,#000000,#d7d5ac,True
230,Small,532.604262858195,433.1819185584785,10.0,10.0,142.3723902230734,#000000,#deb1ae,True
231,Small,523.119565169294,439.8775361023841,10.0,10.0,147.56733472187773,#000000,#d68d9a,True
232,Small,512.7772437048584,445.3236232306068,10.0,10.0,156.74457659587108,#000000,#d68d9a,True
233,Small,502.01932935069624,449.1181465079688,10.0,10.0,162.69737127063647,#000000,#d68d9a,True
234,Small,490.69576342513153,451.9029237349942,10.0,10.0,169.94390490846837,#000000,#e87d46,True
235,Small,479.3772242610694,453.21599574099184,10.0,10.0,178.72464574696508,#000000,#e87d46,True
236,Small,468.00528991415,452.3530033391535,10.0,10.0,-175.04200716196328,#000000,#d9505b,True
237,Small,456.4528143929062,450.16260146023393,10.0,10.0,-170.8057884617044,#000000,#e87d46,True
238,Small,444.8449200807432,448.37871899469377,10.0,10.0,-169.9818608542889,#000000,#d68d9a,True
239,Small,434.1044399696794,445.244137181595,10.0,10.0,-165.4373153086034,#000000,#deb1ae,True
11,Triangle,547.8078217979164,405.0173145397612,10.0,10.0,150.0,#000000,#deb1ae,True
241,Small,550.3078217979165,420.6127024872452,5.0,10.0,-39.0,#000000,#deb1ae,True
242,Small,554.0025151312493,382.72897620396884,10.0,10.0,-165.30966286896486,#000000,#d68d9a,True
243,Small,543.407493785753,379.60226226836613,10.0,10.0,-160.32299452227477,#000000,#d68d9a,True
244,Small,532.6124475702468,376.23530858589027,10.0,10.0,-162.94475830792933,#000000,#d68d9a,True
245,Small,521.8969724308868,372.6443810141014,10.0,10.0,-158.1739701709654,#000000,#d68d9a,True
246,Small,510.3164107302441,369.8491141162332,10.0,10.0,-171.86476912774992,#000000,#d68d9a,True
247,Small,499.06249746954484,368.2865064511175,10.0,10.0,-173.7789537045968,#000000,#e87d46,True
248,Small,487.6386177032058,367.1385520801809,10.0,10.0,-177.48499857448687,#000000,#e87d46,True
249,Small,475.9179699263326,367.5753820917945,10.0,10.0,171.46444225920237,#000000,#d68d9a,True
250,Small,464.2877217481599,371.1982213901678,10.0,10.0,152.05104463104905,#000000,#e87d46,True
251,Small,454.88389082097086,377.39017090551886,10.0,10.0,149.91287046957027,#000000,#e87d46,True
252,Small,445.3500434479052,384.6800388648518,10.0,10.0,138.95123976613556,#000000,#e87d46,True
253,Small,437.1503286020579,393.98903890414925,10.0,10.0,128.96015202179203,#000000,#e87d46,True
254,Small,431.7932750920651,404.4949410043529,10.0,10.0,112.90927304603134,#000000,#653979,True
266,Small,556.7314478280331,394.51791728158804,10.0,10.0,16.0,#000000,#d68d9a,True
12,Triangle,558.8687432229087,401.57099208467696,10.0,10.0,-122.0,#000000,#d68d9a,True
