Serial_Number,Type,X,Y,Width,Height,Rotation,Frame_Color,Fill_Color,Is_Filled
5164,Small,515.7379053749117,587.0358234394888,5.0,10.0,11.0,#1d1c21,,False
248,Triangle,530.022208625978,593.3494178806642,10,10,126.0,#1d1c21,,False
247,Triangle,560.5632876997429,499.5471674967724,10,10,-166.0,#1d1c21,,False
5161,Small,558.8235207631035,510.3260679991855,10.0,10.0,12.0,#1d1c21,,False
5160,Small,561.2798297333468,521.4649609261583,5.0,10.0,17.0,#1d1c21,,False
5158,Small,524.3178412065673,555.0493637851584,15.0,15.0,113.96248897458034,#1d1c21,,False
5157,Small,530.7147091089282,539.383994631126,15.0,15.0,110.88556351959187,#1d1c21,,False
5156,Small,533.2364526100132,578.2763521164031,15.0,15.0,118.5463392768713,#1d1c21,,False
5155,Small,539.829150266792,563.3273006531574,15.0,15.0,113.11760976891617,#1d1c21,,False
5154,Small,544.5427810327814,547.8253944741616,15.0,15.0,111.68879650936925,#1d1c21,,False
5153,Small,549.9888163241795,530.9700350824388,15.0,15.0,106.18580300946473,#1d1c21,,False
5152,Small,542.5647674138017,513.9361615407174,15.0,15.0,-22.008544893067725,#1d1c21,,False
5151,Small,527.1511046603657,519.3303101540271,15.0,15.0,-20.246620075588137,#1d1c21,,False
5150,Small,510.6540985998313,523.7533281023115,15.0,15.0,-11.904702882542598,#1d1c21,,False
5149,Small,494.4408725004521,527.5835506795986,15.0,15.0,-7.143820345441207,#1d1c21,,False
5148,Small,477.888844448369,528.4315226275152,15.0,15.0,-2.5453243018731744,#1d1c21,,False
5147,Small,460.8558012915227,527.1365875742,15.0,15.0,8.046091007452402,#1d1c21,,False
5146,Small,444.64383107235466,525.5760577385706,15.0,15.0,5.428055740801955,#1d1c21,,False
5145,Small,428.7578573058996,523.1702603606709,15.0,15.0,4.398421334092777,#1d1c21,,False
5144,Small,427.2249818545648,506.9981850449566,15.0,15.0,6.0,#1d1c21,,False
5143,Small,442.7952625397764,508.5458485477319,15.0,15.0,-174.4277361715939,#1d1c21,,False
5142,Small,458.9328948125653,510.93516149854906,15.0,15.0,-175.59135953507922,#1d1c21,,False
5141,Small,474.96430742317597,512.2895754594593,15.0,15.0,180.42780219603623,#1d1c21,,False
5140,Small,491.24596085789864,511.5019816964717,15.0,15.0,174.94026725016946,#1d1c21,,False
5139,Small,507.74123486838084,508.3525912778416,15.0,15.0,167.09259132873422,#1d1c21,,False
5138,Small,523.6704626115439,503.7529042464378,15.0,15.0,162.80145877993428,#1d1c21,,False
5137,Small,539.5976989393108,497.55855291092985,15.0,15.0,152.62359894286874,#1d1c21,,False
5136,Small,553.3670348650307,489.951380918202,15.0,15.0,152.05002855366686,#1d1c21,,False
246,Triangle,568.5233031863831,461.0280601293999,10,10,-44.0,#1d1c21,,False
245,Triangle,566.9759334888353,439.6875915072444,10,10,-48.0,#1d1c21,,False
5123,Small,429.8639221655899,491.3264385076616,15.0,15.0,-174.07949174859334,#1d1c21,,False
5122,Small,445.4288713100784,492.7929140742957,15.0,15.0,-173.31821305163675,#1d1c21,,False
5121,Small,461.32516761013665,494.86628406072566,15.0,15.0,-174.24268736183438,#1d1c21,,False
5120,Small,478.0259384219859,495.98725709993977,15.0,15.0,179.81138403675817,#1d1c21,,False
5119,Small,494.48909617363734,494.54858432407053,15.0,15.0,171.97772331381657,#1d1c21,,False
5118,Small,511.22201056042127,490.8724730730434,15.0,15.0,163.17105416636022,#1d1c21,,False
5117,Small,527.1504596000312,485.63940982521336,15.0,15.0,157.59180171133949,#1d1c21,,False
5116,Small,541.9571355752823,478.27773796903045,15.0,15.0,149.9777403676712,#1d1c21,,False
5115,Small,555.536861274964,469.0595303325181,15.0,15.0,146.67952412241928,#1d1c21,,False
5114,Small,429.0516601428133,473.8136739236284,15.0,15.0,8.0,#1d1c21,,False
5113,Small,555.43004570787,448.30955680764913,15.0,15.0,-38.19490484900372,#1d1c21,,False
5112,Small,541.9737275425368,458.68363165404355,15.0,15.0,-31.218232535337858,#1d1c21,,False
5111,Small,527.455450760171,467.4744022227218,15.0,15.0,-23.202408709175998,#1d1c21,,False
5110,Small,511.8280012613135,474.2779281621443,15.0,15.0,-17.2189261381074,#1d1c21,,False
5109,Small,495.2959216241364,478.3902049383241,15.0,15.0,-10.0748731499652,#1d1c21,,False
5108,Small,478.1260335540727,479.8086829576046,15.0,15.0,-2.9610712464587685,#1d1c21,,False
5107,Small,444.66796554231723,476.5026610910278,15.0,15.0,8.877531427360932,#1d1c21,,False
5106,Small,460.904539378086,478.5954645422195,15.0,15.0,4.512627169921339,#1d1c21,,False
5105,Small,413.60755116138625,458.37623772358256,15.0,15.0,20.0,#1d1c21,,False
5104,Small,343.1500332748068,382.77490779256993,15.0,15.0,-139.21827120000955,#1d1c21,,False
5103,Small,355.0409598877318,393.2951136079446,15.0,15.0,-138.33091738045016,#1d1c21,,False
5102,Small,365.8999902083548,406.9485688705076,15.0,15.0,-127.28871619197909,#1d1c21,,False
5101,Small,374.1741222256406,421.9234108606613,15.0,15.0,-118.25558170479161,#1d1c21,,False
5100,Small,381.72624372256274,436.39494577447795,15.0,15.0,-117.34338612204616,#1d1c21,,False
5099,Small,387.5178626123657,451.90726484164725,15.0,15.0,-112.22053719311293,#1d1c21,,False
5098,Small,394.61293675803523,467.22445876660646,15.0,15.0,-112.00890109849975,#1d1c21,,False
5097,Small,401.7783162175509,481.91586570329554,15.0,15.0,-109.49856567595222,#1d1c21,,False
5096,Small,407.2311895811553,497.31104143468264,15.0,15.0,-105.6205959335123,#1d1c21,,False
5095,Small,410.5594218951592,513.7602159048084,15.0,15.0,-97.73587229363156,#1d1c21,,False
5094,Small,412.20312747071546,530.0027248857169,15.0,15.0,-92.68377515946892,#1d1c21,,False
5093,Small,321.48631983333524,385.4705381320626,15.0,15.0,-142.46497092220608,#1d1c21,,False
5092,Small,334.22998220215516,396.2419396833089,15.0,15.0,-140.41895699767036,#1d1c21,,False
5091,Small,346.190481357228,407.9663831625258,15.0,15.0,-131.32339811321117,#1d1c21,,False
5090,Small,356.258391175903,422.26455819111374,15.0,15.0,-119.04360315064794,#1d1c21,,False
5089,Small,363.6873557729763,437.9188378310176,15.0,15.0,-112.44114989701421,#1d1c21,,False
5088,Small,370.79902187105233,452.81643961443524,15.0,15.0,-106.13485842903076,#1d1c21,,False
5087,Small,376.31546796526715,467.9895912214167,15.0,15.0,-110.23336912656258,#1d1c21,,False
5086,Small,383.069785829546,482.9179943928948,15.0,15.0,-109.0256060375688,#1d1c21,,False
5085,Small,390.05229611637566,497.92067992481736,15.0,15.0,-105.2852268345551,#1d1c21,,False
5084,Small,394.829770944732,514.5743793169573,15.0,15.0,-97.5649753558623,#1d1c21,,False
5083,Small,396.10172886660723,531.1652294075915,15.0,15.0,-90.3718421897893,#1d1c21,,False
244,Triangle,575.4095238475353,424.7973906184437,10,10,-190.0,#1d1c21,,False
5082,Small,572.8254918555576,436.1362462146645,15.0,15.0,-6.0,#1d1c21,,False
5081,Small,574.4936448563454,452.532586689203,15.0,15.0,-92.0,#1d1c21,,False
5080,Small,575.3208760122411,468.62684426368116,15.0,15.0,-88.0,#1d1c21,,False
5079,Small,573.1418055190869,485.53169397536607,15.0,15.0,-78.4236656250026,#1d1c21,,False
5078,Small,571.108275065918,501.4772995430529,15.0,15.0,-81.44705824117362,#1d1c21,,False
5077,Small,569.0926590275831,517.5373391734057,15.0,15.0,-77.55189051849155,#1d1c21,,False
5076,Small,565.6741839962668,534.04019518357,15.0,15.0,-75.35424995539822,#1d1c21,,False
5075,Small,561.5122330475074,549.4443201556672,15.0,15.0,-73.76945148961565,#1d1c21,,False
5074,Small,556.4298075429288,566.1888646705605,15.0,15.0,-72.50424212281348,#1d1c21,,False
5073,Small,549.4949683623882,582.132394958718,15.0,15.0,-60.63537831919659,#1d1c21,,False
5072,Small,540.159891562113,596.4293506820135,15.0,15.0,-50.08706154272354,#1d1c21,,False
5071,Small,602.9389553889627,419.94817168350573,15.0,15.0,-12.0,#1d1c21,,False
5070,Small,605.8998512063395,435.8935263110964,15.0,15.0,-12.0,#1d1c21,,False
5069,Small,608.1752425999165,452.47137789287035,15.0,15.0,-2.0,#1d1c21,,False
5068,Small,608.0813677957242,469.6697689527099,15.0,15.0,6.0,#1d1c21,,False
5067,Small,606.3355613260865,485.730261557605,15.0,15.0,6.0,#1d1c21,,False
5066,Small,604.0005661071849,501.70654463429867,15.0,15.0,4.0,#1d1c21,,False
5065,Small,587.7631086375027,427.17689524478016,15.0,15.0,-98.93816888925626,#1d1c21,,False
5064,Small,590.3913236239973,444.1537852980181,15.0,15.0,-96.00652115748382,#1d1c21,,False
5063,Small,592.0655182597343,461.59571194794466,15.0,15.0,-91.34965087843472,#1d1c21,,False
5062,Small,590.5046622058983,479.22552045563316,15.0,15.0,-85.5328409386108,#1d1c21,,False
5061,Small,588.0189010576835,495.46823060970985,15.0,15.0,-81.4547181046992,#1d1c21,,False
5060,Small,586.2349318075579,511.9682944375862,15.0,15.0,-80.82827096983394,#1d1c21,,False
5059,Small,583.5333734322618,528.3467332163924,15.0,15.0,-75.7802344834873,#1d1c21,,False
5058,Small,580.0693259644364,543.8850332747905,15.0,15.0,-75.47143070563747,#1d1c21,,False
5057,Small,575.4418815081664,559.6353522042472,15.0,15.0,-72.80871518425226,#1d1c21,,False
5056,Small,569.9854694913035,575.9060497326325,15.0,15.0,-68.36434447605947,#1d1c21,,False
5055,Small,562.2209685904041,591.8651430035252,15.0,15.0,-60.52800903905066,#1d1c21,,False
5054,Small,552.9123389961583,606.6215704347576,15.0,15.0,-52.21796191221407,#1d1c21,,False
5052,Small,555.6115409085223,623.7898571919573,5.0,5.0,36.0,#1d1c21,,False
5051,Small,543.8431529130555,624.5649719218272,10.0,10.0,0,#1d1c21,,False
242,Triangle,544.3741668990617,636.2253778902374,10,10,-8.0,#1d1c21,,False
5050,Small,538.108262630158,636.1864264624129,5.0,10.0,-3.0,#1d1c21,,False
5049,Small,558.0561494067985,655.3892482234083,5.0,5.0,-34.0,#1d1c21,,False
5048,Small,566.2422048616846,656.6023415819991,5.0,10.0,-49.0,#1d1c21,,False
5047,Small,571.1735854121827,669.1214314701463,5.0,10.0,-45.0,#1d1c21,,False
5046,Small,601.796193419449,518.007309315233,15.0,15.0,-86.04463154348996,#1d1c21,,False
5045,Small,599.3564635891044,535.2317791826058,15.0,15.0,-73.95294384466328,#1d1c21,,False
5044,Small,594.7734747319082,551.049709995666,15.0,15.0,-74.69234047763656,#1d1c21,,False
5043,Small,590.2776587111016,566.748756900142,15.0,15.0,-72.08461943669391,#1d1c21,,False
5042,Small,584.7468889576546,582.0938659877222,15.0,15.0,-66.52538240186448,#1d1c21,,False
5041,Small,578.2563601526181,597.5030640713106,15.0,15.0,-60.145706144430115,#1d1c21,,False
5040,Small,569.4791115076434,611.8697832033578,15.0,15.0,-51.344558588029216,#1d1c21,,False
5039,Small,559.7852595205686,624.6479472389805,15.0,15.0,-52.84180779029559,#1d1c21,,False
5038,Small,550.2019784677277,637.1865247509606,15.0,15.0,-51.823011226207164,#1d1c21,,False
5037,Small,610.4105601031537,554.7867512605503,15.0,15.0,-73.37459642655247,#1d1c21,,False
5036,Small,605.8504013303581,571.0198287271814,15.0,15.0,-73.8671594695146,#1d1c21,,False
5035,Small,600.5155396375152,586.4816157323659,15.0,15.0,-67.482714483796,#1d1c21,,False
5034,Small,594.4554259757867,601.7540377903267,15.0,15.0,-64.76716867679161,#1d1c21,,False
5033,Small,585.9272898873714,616.9889797864917,15.0,15.0,-52.09494104202228,#1d1c21,,False
5032,Small,575.8417014773107,630.1874675719579,15.0,15.0,-53.33088374159374,#1d1c21,,False
5030,Small,565.4883440333087,643.6923969942758,15.0,15.0,-52.56668598971415,#1d1c21,,False
5028,Small,622.0806404703156,573.3910239870564,15.0,15.0,-73.16919820614731,#1d1c21,,False
5027,Small,616.6430156306012,589.1680307516569,15.0,15.0,-69.63552050265854,#1d1c21,,False
5026,Small,611.0741390596213,604.2733309976213,15.0,15.0,-66.0224530022436,#1d1c21,,False
5025,Small,603.5251313257868,619.7798318235118,15.0,15.0,-58.118036417128714,#1d1c21,,False
5024,Small,594.2232034007974,633.2485719868497,15.0,15.0,-56.920738539922176,#1d1c21,,False
5023,Small,584.3796684692346,646.3573885541333,15.0,15.0,-51.06917649707265,#1d1c21,,False
5022,Small,574.4730914690853,659.5872822242949,15.0,15.0,-46.233211598830515,#1d1c21,,False
5021,Small,573.6134419742566,678.0534776210709,5.0,10.0,45,#1d1c21,,False
241,Triangle,540.9227303811679,649.036786520052,10,10,-126.0,#1d1c21,,False
5020,Small,564.904530600266,685.3955345677526,5.0,10.0,45,#1d1c21,,False
5019,Small,556.6806159920527,693.8063563261528,5.0,10.0,45,#1d1c21,,False
5018,Small,548.4567013838392,701.2826423336194,5.0,10.0,45,#1d1c21,,False
5017,Small,541.084598624458,709.4130857834191,5.0,10.0,47.0,#1d1c21,,False
5015,Small,634.9792070985221,585.1423759119253,15.0,15.0,-72.9222174286188,#1d1c21,,False
5014,Small,629.6744711111226,600.777502539791,15.0,15.0,-72.06803392588706,#1d1c21,,False
5013,Small,623.4754037148215,616.6689357019318,15.0,15.0,-65.9474705869512,#1d1c21,,False
5012,Small,614.9669770538152,632.2978372651614,15.0,15.0,-56.22889182153872,#1d1c21,,False
5011,Small,605.660422988931,646.0069684935395,15.0,15.0,-54.85254505469076,#1d1c21,,False
5010,Small,595.5299974120991,659.1477185000683,15.0,15.0,-51.131188498321755,#1d1c21,,False
5009,Small,585.1048445502495,672.6398309335092,15.0,15.0,-45.372110543292514,#1d1c21,,False
5008,Small,573.7877204236355,685.4004731029406,15.0,15.0,-43.01063562057471,#1d1c21,,False
5007,Small,561.9793203215395,697.6566074852326,15.0,15.0,-46.05566560734439,#1d1c21,,False
5006,Small,549.2100672906727,709.5108416639642,15.0,15.0,-50.125016348901674,#1d1c21,,False
5005,Small,647.4640060919693,599.0159898547521,15.0,15.0,-70.08764995001727,#1d1c21,,False
5004,Small,641.8700678411253,615.5837925531908,15.0,15.0,-62.50983785901423,#1d1c21,,False
5003,Small,634.7668665514879,630.6441887812423,15.0,15.0,-61.07028357323183,#1d1c21,,False
5002,Small,627.0262659654222,645.2517643797136,15.0,15.0,-56.9518751300248,#1d1c21,,False
5001,Small,616.7908972824094,658.6758931069147,15.0,15.0,-53.362892457724854,#1d1c21,,False
5000,Small,607.1126461648685,671.3934252099588,15.0,15.0,-51.041659323742564,#1d1c21,,False
4999,Small,596.0103634129916,685.0191667359032,15.0,15.0,-46.56506908559218,#1d1c21,,False
4998,Small,584.8139766153691,697.425370645949,15.0,15.0,-45.52563460645775,#1d1c21,,False
4997,Small,573.8489682942483,709.6694594679534,15.0,15.0,-49.29836882758901,#1d1c21,,False
4996,Small,562.6169195104385,721.5760402044659,15.0,15.0,-45.64566334496035,#1d1c21,,False
4995,Small,662.4770459980911,606.496869433418,15.0,15.0,22.0,#1d1c21,,False
4994,Small,553.3393481799641,743.599229899724,5.0,10.0,103.0,#1d1c21,,False
4993,Small,557.6581910666051,736.322393180576,10.0,10.0,38.0,#1d1c21,,False
240,Triangle,548.2711693647205,753.3191365884736,10,10,4.0,#1d1c21,,False
239,Triangle,531.0603145099159,772.9202908313665,10,10,16.0,#1d1c21,,False
238,Triangle,522.5111329304143,786.5989813585692,10,10,-62.0,#1d1c21,,False
4992,Small,537.4722006945425,776.1262339236794,10.0,10.0,-30.0,#1d1c21,,False
4991,Small,527.2131827991402,781.3626076411243,10.0,10.0,-24.0,#1d1c21,,False
4990,Small,656.3551808560759,622.1509908484882,15.0,15.0,-63.52090221213547,#1d1c21,,False
4989,Small,649.3686326067706,637.2842222473923,15.0,15.0,-58.06135446121266,#1d1c21,,False
4988,Small,641.6157829685287,652.0555779563989,15.0,15.0,-54.47099311816085,#1d1c21,,False
4987,Small,632.1933291929686,666.0075505922892,15.0,15.0,-51.25022426667301,#1d1c21,,False
4986,Small,622.0341624203492,678.9212402631512,15.0,15.0,-47.55267526494823,#1d1c21,,False
4985,Small,611.7564149337072,691.2968142378774,15.0,15.0,-48.59876811680839,#1d1c21,,False
4984,Small,600.9598909946661,703.7837640990862,15.0,15.0,-48.877699671866864,#1d1c21,,False
4983,Small,590.7324382996688,715.7020393566926,15.0,15.0,-48.09569991955839,#1d1c21,,False
4982,Small,579.4569215123876,727.2536289040332,15.0,15.0,-47.89857679928146,#1d1c21,,False
4981,Small,568.4211079872289,739.8110101943532,15.0,15.0,-45.90938044919926,#1d1c21,,False
4980,Small,557.0754660014146,751.8969845500935,15.0,15.0,-43.363422958383445,#1d1c21,,False
4979,Small,545.2628383574903,762.9636589446242,15.0,15.0,-42.103153673835585,#1d1c21,,False
4977,Small,527.9885400613135,755.800257540987,15.0,15.0,22.0,#1d1c21,,False
4976,Small,534.3275063305762,740.5120419746471,15.0,15.0,20.0,#1d1c21,,False
4975,Small,541.5617205494458,725.7501897110242,15.0,15.0,24.0,#1d1c21,,False
4974,Small,530.0748910136466,792.5280971579558,10.0,5.0,156.7275629958358,#1d1c21,#1d1c21,True
4973,Small,540.4944980911343,787.395853413307,10.0,5.0,148.5708889008344,#1d1c21,#1d1c21,True
4972,Small,549.7336572640291,780.9094217288562,10.0,5.0,146.55417823553213,#1d1c21,#1d1c21,True
4971,Small,558.5379963803786,774.031040736333,10.0,5.0,137.16107948822682,#1d1c21,#1d1c21,True
4970,Small,566.5358195760684,766.1109021849104,10.0,5.0,135.89238545874048,#1d1c21,#1d1c21,True
4969,Small,573.9928271978886,758.2272939344147,10.0,5.0,130.0877638403842,#1d1c21,#1d1c21,True
4968,Small,580.8181837306821,750.1052057729319,10.0,5.0,132.34111560575667,#1d1c21,#1d1c21,True
4967,Small,588.6803099851364,742.2379638085204,10.0,5.0,133.98623745207692,#1d1c21,#1d1c21,True
4966,Small,596.1484641144461,734.2407640730889,10.0,5.0,131.4012318831915,#1d1c21,#1d1c21,True
4965,Small,603.6599136303591,725.840750698359,10.0,5.0,132.65164668690016,#1d1c21,#1d1c21,True
4964,Small,610.4177046014623,717.3217322843284,10.0,5.0,130.54670125560617,#1d1c21,#1d1c21,True
4963,Small,618.2277020710582,709.4758875111593,10.0,5.0,131.87498365109838,#1d1c21,#1d1c21,True
4962,Small,625.1330728096202,700.8549821984593,10.0,5.0,129.09581678702642,#1d1c21,#1d1c21,True
4961,Small,632.1698226571552,692.3486789533183,10.0,5.0,130.68397248013466,#1d1c21,#1d1c21,True
4960,Small,638.9245712211269,683.595382138077,10.0,5.0,125.98929045318236,#1d1c21,#1d1c21,True
4959,Small,645.572111318229,674.5237359884031,10.0,5.0,126.14836603200138,#1d1c21,#1d1c21,True
4958,Small,651.7916818097375,665.5038224362384,10.0,5.0,123.57209983706072,#1d1c21,#1d1c21,True
4957,Small,657.679653571673,656.3636203578609,10.0,5.0,120.43494882292184,#1d1c21,#1d1c21,True
4956,Small,662.7466660875667,646.8387458227232,10.0,5.0,118.02860258961277,#1d1c21,#1d1c21,True
4955,Small,667.4673899800275,636.6705510964598,10.0,5.0,113.00870712063843,#1d1c21,#1d1c21,True
4954,Small,671.568996618739,626.3462244834091,10.0,5.0,110.98262457964728,#1d1c21,#1d1c21,True
4953,Small,675.4844553083917,616.3842203559407,10.0,5.0,110.01543960626576,#1d1c21,#1d1c21,True
4930,Small,530.2791930232407,798.5726950675449,15.0,15.0,157.61328319189258,#000000,,False
4929,Small,545.5726182217021,790.8407984773389,15.0,15.0,147.03428556712993,#000000,,False
4928,Small,559.4914427668392,780.6109880747737,15.0,15.0,140.49923502147837,#000000,,False
4927,Small,571.6504367893933,769.1883095922475,15.0,15.0,134.08517228055896,#000000,,False
4926,Small,583.5165576026099,757.444192470769,15.0,15.0,129.202598161766,#000000,,False
4925,Small,594.1145378049741,745.0334837984606,15.0,15.0,131.3545036553888,#000000,,False
4924,Small,605.8045559359089,733.1386666855748,15.0,15.0,130.78248996458586,#000000,,False
4923,Small,616.0549860868695,720.9664975540184,15.0,15.0,128.28982000998872,#000000,,False
4922,Small,626.9419866658639,708.3925053266177,15.0,15.0,129.8338792814209,#000000,,False
4921,Small,637.0327309957905,695.6207158992869,15.0,15.0,129.33424970736968,#000000,,False
4920,Small,647.661480013863,682.4898676039174,15.0,15.0,128.86989764584405,#000000,,False
4919,Small,657.063340751173,669.2298462498427,15.0,15.0,123.88428681142192,#000000,,False
4918,Small,665.4476884624264,654.8799846998494,15.0,15.0,119.04428151593424,#000000,,False
4917,Small,673.1071012288558,640.1076271731251,15.0,15.0,114.40655781624581,#000000,,False
4871,Small,372.09968489279646,477.5009967358662,5.0,10.0,-19.0,#000000,,False
3011,Small,417.4236419223896,442.8490687195234,15.0,15.0,-163.4315342908937,#000000,,False
3010,Small,431.43063321557685,457.18861489678284,15.0,15.0,-165.0591834041089,#000000,,False
3009,Small,447.79121533773747,460.6214354283997,15.0,15.0,-169.46785635869253,#000000,,False
3008,Small,464.5854159645682,463.28234100891103,15.0,15.0,184.65011111331017,#000000,,False
3007,Small,481.12284554701336,463.9124002685507,15.0,15.0,176.65395516517998,#000000,,False
3006,Small,497.74991731144814,461.06439400476836,15.0,15.0,167.59662890943915,#000000,,False
3005,Small,514.303385112318,455.90480310058246,15.0,15.0,158.44112918171865,#000000,,False
3004,Small,529.2737686424553,448.17634888056256,15.0,15.0,148.91640599380915,#000000,,False
3003,Small,542.404249287024,438.4403048149334,15.0,15.0,143.72169779798168,#000000,,False
3002,Small,554.8712003096222,427.4326982120371,15.0,15.0,137.20489609747614,#000000,,False
3001,Small,566.8271303099596,415.9826932962442,15.0,15.0,129.59723022893812,#000000,,False
1537,Small,497.96762731405227,674.1474701916657,5.0,10.0,-39.0,#1d1c21,,False
1535,Small,492.668986724953,677.7737416221497,5.0,10.0,-29.0,#1d1c21,,False
1534,Small,490.4727469672598,670.9374876621441,5.0,5.0,-8.0,#1d1c21,,False
1533,Small,482.23062483957386,670.3768105157172,5.0,10.0,75.0,#1d1c21,#a21818,True
1532,Small,469.54917985831514,674.2554562228631,10.0,10.0,-18.0,#1d1c21,,False
61,Triangle,425.5867816955106,686.805253222158,10.0,10.0,68.0,#1d1c21,,False
1530,Small,436.44912185729913,683.3469230279931,10.0,10.0,-14.0,#1d1c21,,False
1529,Small,447.94431640063556,682.4920048700429,10.0,10.0,-16.0,#1d1c21,,False
1528,Small,459.4857115329628,678.3242788500359,10.0,10.0,-20.0,#1d1c21,,False
1527,Small,426.7091456396202,675.4547765298345,5.0,10.0,-25.0,#1d1c21,,False
60,Triangle,416.65505010874176,679.8544727958783,10.0,10.0,58.0,#1d1c21,,False
59,Triangle,499.92431247266813,658.9157374438421,10.0,10.0,0,#1d1c21,,False
1525,Small,433.09303410888407,673.1434417413202,10.0,10.0,-191.83129430860197,#1d1c21,,False
1524,Small,444.33913667872383,672.083591963463,10.0,10.0,163.97267729949994,#1d1c21,,False
1523,Small,455.464940958767,668.2178125479194,10.0,10.0,158.21214708367341,#1d1c21,,False
1522,Small,465.85886720370536,664.0397469141938,10.0,10.0,161.66231183391258,#1d1c21,#a21818,True
1521,Small,477.5465686676428,662.0761543203773,10.0,10.0,172.02400386756594,#1d1c21,#a21818,True
1520,Small,488.50610724955686,660.1903207005765,10.0,10.0,173.94046240262392,#1d1c21,#a21818,True
58,Triangle,446.43477327099265,710.7782802283572,10.0,10.0,-2.0,#1d1c21,#d42224,True
1518,Small,491.63875842694495,700.3375369743114,10.0,10.0,1.1719535018275486,#1d1c21,,False
1517,Small,480.0388172879654,700.8712362417456,10.0,10.0,-9.49232452511016,#1d1c21,#d42224,True
1516,Small,468.82631952382826,704.477854098706,10.0,10.0,-23.012983105680643,#1d1c21,#d42224,True
1515,Small,458.62162268532234,708.7522049442277,10.0,10.0,-25.97184601119387,#1d1c21,#d42224,True
1514,Small,449.23845347512093,716.4862024140532,10.0,10.0,-45.459418601811464,#1d1c21,#d42224,True
1513,Small,441.6776428497683,724.3687633527888,10.0,10.0,-44.09855445618898,#1d1c21,,False
1512,Small,438.2761816804456,705.5185620247088,10.0,5.0,176.11884244943695,#1d1c21,#d9505b,True
1511,Small,449.277247099762,704.2379817268419,10.0,5.0,169.14586462830383,#1d1c21,#d9505b,True
1510,Small,460.0758151105689,701.2129378206877,10.0,5.0,161.98190883026606,#1d1c21,#d9505b,True
1509,Small,470.43104442487595,697.4267196079867,10.0,5.0,159.38013505195923,#1d1c21,#d9505b,True
1508,Small,480.8442757297527,693.3347378601007,10.0,5.0,157.57294306814148,#1d1c21,,False
1507,Small,491.08811602008586,689.4425581969633,10.0,5.0,150.86580694308427,#1d1c21,,False
1506,Small,519.7140294800068,652.1507395632315,5.0,10.0,53.0,#1d1c21,,False
1504,Small,508.7491806510824,659.151895324982,10.0,10.0,-44.0,#1d1c21,,False
1503,Small,406.9773998689316,683.1962025494523,10.0,10.0,-141.16439767522678,#1d1c21,,False
1502,Small,416.53762666990735,689.6722797001496,10.0,10.0,-154.1426934253821,#1d1c21,,False
